customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target
CUS-003846,Customer 03846,Mid-Market,Technology,Europe,Country-06,2024-12-30 00:00:00+00:00,18578,20211887,64.65,34.39,70.79,1,18.0,1901516.97,873138.87,1,155261.16,0.0,2.0,2026-05-29 00:00:00+00:00,67,0.2687,179520.72
CUS-003847,Customer 03847,SMB,Logistics,North America,Country-07,2024-08-16 00:00:00+00:00,22471,4766206,51.2,9.88,93.47,1,4.0,418083.95,191968.65,1,90441.59,0.1707,13.0,2026-02-19 00:00:00+00:00,166,0.0241,118829.55
CUS-003848,Customer 03848,SMB,Retail,North America,Country-08,2025-04-10 00:00:00+00:00,23769,2446683,43.91,12.7,88.78,1,6.0,864229.27,366684.56,2,315180.08,0.0098,18.0,2026-06-19 00:00:00+00:00,46,0.1304,308793.65
CUS-003849,Customer 03849,Enterprise,Retail,Middle East & Africa,Country-09,2023-06-08 00:00:00+00:00,2706,743716721,82.22,59.31,39.97,0,41.0,4256268.73,1693047.41,6,378701.49,0.0458333333333333,7.833333333333333,2026-07-09 00:00:00+00:00,26,1.5769,400981.78
CUS-003850,Customer 03850,Mid-Market,Retail,Middle East & Africa,Country-10,2024-04-27 00:00:00+00:00,10303,9983604,64.12,37.0,66.34,1,10.0,1168320.88,472759.13,3,498038.33,0.0876333333333333,17.333333333333332,2026-06-09 00:00:00+00:00,56,0.1786,561474.05
CUS-003851,Customer 03851,Mid-Market,Manufacturing,Europe,Country-11,2024-12-15 00:00:00+00:00,1272,11843740,56.2,39.42,56.36,0,15.0,1838722.49,714984.0,6,1216721.86,0.0243666666666666,10.666666666666666,2026-06-12 00:00:00+00:00,53,0.283,1744733.75
CUS-003852,Customer 03852,Enterprise,Government,North America,Country-12,2023-01-18 00:00:00+00:00,1132,864824777,79.53,69.09,29.54,0,51.0,5707804.82,2609843.42,9,1451982.52,0.0627888888888889,9.0,2026-07-15 00:00:00+00:00,20,2.55,1379508.35
CUS-003853,Customer 03853,Mid-Market,Logistics,Latin America,Country-13,2024-01-27 00:00:00+00:00,11892,21227052,48.94,0.0,100.0,1,12.0,1119442.25,407630.52,4,704314.86,0.065925,14.0,2026-07-29 00:00:00+00:00,6,2.0,965391.04
CUS-003854,Customer 03854,Mid-Market,Energy,Europe,Country-14,2023-11-16 00:00:00+00:00,16544,18512959,66.92,21.83,88.93,1,8.0,1024969.81,271587.13,2,261115.72,0.04375,12.0,2026-05-29 00:00:00+00:00,67,0.1194,319654.62
CUS-003855,Customer 03855,Mid-Market,Energy,Middle East & Africa,Country-15,2023-06-09 00:00:00+00:00,22153,9277728,46.14,49.05,46.66,0,18.0,2030124.61,749733.79,4,205902.65,0.0701,14.25,2026-06-06 00:00:00+00:00,59,0.3051,231572.15
CUS-003856,Customer 03856,Enterprise,Retail,Middle East & Africa,Country-16,2023-07-21 00:00:00+00:00,3251,328114988,78.82,48.22,45.59,0,36.0,3834681.39,1601009.9,2,76349.53,0.06975,10.5,2026-06-16 00:00:00+00:00,49,0.7347,63432.18
CUS-003857,Customer 03857,SMB,Healthcare,Latin America,Country-17,2025-05-21 00:00:00+00:00,855,3835100,50.48,2.0,100.0,1,7.0,562271.4299999999,254435.72,2,317714.48,0.0298,10.5,2026-03-25 00:00:00+00:00,132,0.053,309613.68
CUS-003858,Customer 03858,Mid-Market,Logistics,North America,Country-18,2024-04-04 00:00:00+00:00,2634,12889812,53.82,43.65,64.8,1,13.0,1266685.52,535968.13,3,219899.94,0.0441,9.0,2026-07-12 00:00:00+00:00,23,0.5652,230994.0
CUS-003859,Customer 03859,SMB,Telecom,Asia Pacific,Country-19,2023-03-15 00:00:00+00:00,23171,3257435,52.89,13.23,92.46,1,2.0,128490.68,70735.42,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-003860,Customer 03860,Enterprise,Technology,Middle East & Africa,Country-20,2024-09-06 00:00:00+00:00,16547,299138150,93.6,57.18,42.97,0,44.0,4703615.89,1987645.22,8,868530.36,0.07235,12.875,2026-07-14 00:00:00+00:00,21,2.0952,902775.55
CUS-003861,Customer 03861,Mid-Market,Logistics,Europe,Country-21,2024-06-16 00:00:00+00:00,12045,11294035,43.72,10.9,97.68,1,7.0,1159037.7,574772.39,1,288232.11,0.1028,17.0,2026-08-04 00:00:00+00:00,0,7.0,336845.25
CUS-003862,Customer 03862,Enterprise,Retail,Middle East & Africa,Country-22,2023-12-20 00:00:00+00:00,2592,753216009,85.36,82.4,4.93,0,50.0,4997893.86,2295412.36,9,934635.72,0.0506,11.22222222222222,2026-08-02 00:00:00+00:00,2,25.0,1038651.17
CUS-003863,Customer 03863,Mid-Market,Logistics,Europe,Country-23,2023-12-24 00:00:00+00:00,9286,22373473,73.21,22.39,84.69,1,7.0,808709.46,337710.68,2,92084.96,0.05895,18.0,2026-04-29 00:00:00+00:00,97,0.0722,93328.17
CUS-003864,Customer 03864,Mid-Market,Energy,Middle East & Africa,Country-00,2024-04-28 00:00:00+00:00,3241,5877580,55.1,20.32,77.48,1,8.0,1219590.22,539440.88,3,402863.51,0.0342333333333333,3.6666666666666665,2026-07-10 00:00:00+00:00,25,0.32,459090.27
CUS-003865,Customer 03865,SMB,Telecom,Asia Pacific,Country-01,2025-04-15 00:00:00+00:00,776,4326544,55.21,33.39,71.02,1,5.0,453207.37,182712.72,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-003866,Customer 03866,Mid-Market,Telecom,North America,Country-02,2024-11-14 00:00:00+00:00,10991,23938946,54.44,20.91,86.15,1,4.0,576844.33,254914.87,2,311943.56999999995,0.08865,14.0,2026-06-23 00:00:00+00:00,42,0.0952,300862.52
CUS-003867,Customer 03867,Mid-Market,Retail,Europe,Country-03,2023-12-27 00:00:00+00:00,12578,22344559,75.59,38.69,62.67,1,11.0,1172870.64,521511.48,1,7259.84,0.0,13.0,2026-04-14 00:00:00+00:00,112,0.0982,7971.94
CUS-003868,Customer 03868,Enterprise,Healthcare,North America,Country-04,2023-08-10 00:00:00+00:00,11321,624698904,33.65,43.66,56.83,0,35.0,3683640.98,1506415.96,3,449220.65,0.0372666666666666,13.0,2026-05-25 00:00:00+00:00,71,0.493,608909.64
CUS-003869,Customer 03869,Mid-Market,Healthcare,Europe,Country-05,2023-04-08 00:00:00+00:00,21790,22495512,78.23,37.41,59.85,1,12.0,1401701.05,515854.39,1,313450.67,0.0295,2.0,2026-07-16 00:00:00+00:00,19,0.6316,383894.35
CUS-003870,Customer 03870,Mid-Market,Education,Middle East & Africa,Country-06,2023-06-26 00:00:00+00:00,22845,7833915,42.43,10.48,100.0,1,5.0,497867.97,205385.34,1,65141.16,0.0,8.0,2026-06-01 00:00:00+00:00,64,0.0781,87968.39
CUS-003871,Customer 03871,Mid-Market,Manufacturing,North America,Country-07,2023-05-04 00:00:00+00:00,3062,3809375,59.26,20.5,81.91,1,9.0,1207808.59,594214.53,1,158528.12,0.1127,11.0,2026-06-22 00:00:00+00:00,43,0.2093,173571.52
CUS-003872,Customer 03872,Enterprise,Healthcare,Middle East & Africa,Country-08,2024-12-26 00:00:00+00:00,6921,485573346,60.6,41.2,60.35,1,23.0,2468428.51,1127057.47,7,947027.02,0.0755142857142857,13.428571428571429,2026-07-07 00:00:00+00:00,28,0.8214,956829.58
CUS-003873,Customer 03873,Enterprise,Manufacturing,North America,Country-09,2024-06-02 00:00:00+00:00,12537,932489172,92.95,79.17,31.4,0,49.0,5458943.25,2038290.02,7,1360154.79,0.0558857142857142,12.0,2026-06-08 00:00:00+00:00,57,0.8596,1311090.27
CUS-003874,Customer 03874,Enterprise,Healthcare,Asia Pacific,Country-10,2023-02-03 00:00:00+00:00,10038,684351507,68.79,61.41,35.08,0,42.0,3869547.25,1601079.49,6,482049.63,0.09185,11.5,2026-07-15 00:00:00+00:00,20,2.1,483295.06
CUS-003875,Customer 03875,SMB,Retail,Middle East & Africa,Country-11,2025-04-13 00:00:00+00:00,10910,3819541,36.41,18.16,80.09,1,2.0,51745.1,24363.74,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-003876,Customer 03876,Mid-Market,Healthcare,Asia Pacific,Country-12,2023-05-16 00:00:00+00:00,17695,21117568,73.68,39.51,67.05,1,13.0,1636947.29,662810.63,3,293684.15,0.0311333333333333,7.333333333333333,2026-08-03 00:00:00+00:00,1,13.0,264600.35
CUS-003877,Customer 03877,Enterprise,Logistics,Middle East & Africa,Country-13,2024-08-03 00:00:00+00:00,4519,378906133,82.25,37.54,74.88,1,22.0,2367779.08,1002377.07,4,594879.42,0.078425,9.5,2026-06-08 00:00:00+00:00,57,0.386,534769.95
CUS-003878,Customer 03878,SMB,Logistics,Middle East & Africa,Country-14,2023-01-12 00:00:00+00:00,20679,1687058,39.33,20.14,80.17,1,7.0,625616.4299999999,272510.29,1,41263.31,0.1126,13.0,2026-05-22 00:00:00+00:00,74,0.0946,34419.84
CUS-003879,Customer 03879,Enterprise,Finance,Asia Pacific,Country-15,2024-06-13 00:00:00+00:00,6638,495488780,58.12,42.98,59.72,1,36.0,3847776.9,1516294.96,11,1014683.22,0.0525,10.727272727272728,2026-07-31 00:00:00+00:00,4,9.0,1095210.85
CUS-003880,Customer 03880,Mid-Market,Logistics,Latin America,Country-16,2024-05-14 00:00:00+00:00,8744,13358054,42.23,23.43,65.45,1,8.0,798985.55,305699.69,3,501111.36,0.0487666666666666,10.333333333333334,2026-07-31 00:00:00+00:00,4,2.0,540095.54
CUS-003881,Customer 03881,SMB,Energy,North America,Country-17,2025-03-28 00:00:00+00:00,5562,1673855,61.85,33.91,75.07,1,4.0,503486.0,186937.55,2,207664.55,0.0537,11.5,2026-06-20 00:00:00+00:00,45,0.0889,218424.22
CUS-003882,Customer 03882,SMB,Government,Europe,Country-18,2024-06-24 00:00:00+00:00,15786,2533123,49.87,14.12,78.3,1,5.0,678936.49,270576.82,2,303440.29000000004,0.07885,5.0,2026-07-06 00:00:00+00:00,29,0.1724,342734.23
CUS-003883,Customer 03883,SMB,Education,North America,Country-19,2024-03-16 00:00:00+00:00,17397,3988716,46.43,20.15,76.07,1,5.0,611686.45,206062.89,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-003884,Customer 03884,Mid-Market,Healthcare,Latin America,Country-20,2024-04-22 00:00:00+00:00,15614,20710778,64.89,40.6,60.72,1,14.0,1125743.72,467537.37,1,61126.79,0.0944,18.0,2026-05-27 00:00:00+00:00,69,0.2029,55729.47
CUS-003885,Customer 03885,SMB,Technology,Asia Pacific,Country-21,2024-07-23 00:00:00+00:00,12352,4009308,16.72,10.1,85.36,1,3.0,489566.16,235766.64,1,184383.33,0.0672,4.0,2026-06-29 00:00:00+00:00,36,0.0833,193289.31
CUS-003886,Customer 03886,Enterprise,Logistics,Asia Pacific,Country-22,2024-01-08 00:00:00+00:00,7597,223341487,67.46,37.37,49.05,0,17.0,1879157.09,736862.1,4,290840.77,0.08725,11.0,2026-06-06 00:00:00+00:00,59,0.2881,369133.21
CUS-003887,Customer 03887,SMB,Finance,Middle East & Africa,Country-23,2024-10-04 00:00:00+00:00,17200,2583105,39.83,8.27,83.08,1,1.0,888.78,335.71,0,0.0,0.0,0.0,Unknown,999,0.001,0.0
CUS-003888,Customer 03888,SMB,Technology,North America,Country-00,2024-04-21 00:00:00+00:00,2987,4062576,57.74,30.47,70.22,1,5.0,322211.42,120936.42,3,169612.24,0.1016,8.666666666666666,2026-06-25 00:00:00+00:00,40,0.125,201933.15
CUS-003889,Customer 03889,SMB,Telecom,Middle East & Africa,Country-01,2025-05-22 00:00:00+00:00,7814,840998,23.43,0.0,100.0,1,4.0,327208.29,99794.25,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-003890,Customer 03890,Enterprise,Finance,North America,Country-02,2023-06-24 00:00:00+00:00,17070,542014307,86.75,56.58,53.33,0,38.0,3971125.49,1610538.41,5,336842.57,0.1218799999999999,13.2,2026-07-28 00:00:00+00:00,7,5.4286,398421.29
CUS-003891,Customer 03891,Enterprise,Manufacturing,Europe,Country-03,2024-10-18 00:00:00+00:00,17312,104690909,97.12,43.44,59.23,1,28.0,3157404.37,1226086.02,5,438723.97,0.09654,11.2,2026-06-04 00:00:00+00:00,61,0.459,483154.33
CUS-003892,Customer 03892,Mid-Market,Retail,Asia Pacific,Country-04,2025-01-13 00:00:00+00:00,6719,14675371,33.93,18.93,82.17,1,7.0,554155.35,187688.86,1,84596.58,0.1328,5.0,2026-02-24 00:00:00+00:00,161,0.0435,86778.0
CUS-003893,Customer 03893,Mid-Market,Logistics,Europe,Country-05,2024-10-08 00:00:00+00:00,8547,3876623,58.23,21.55,84.03,1,12.0,1218916.23,484537.86,5,407093.77,0.08076,10.8,2026-07-31 00:00:00+00:00,4,3.0,421468.62
CUS-003894,Customer 03894,Mid-Market,Education,Asia Pacific,Country-06,2025-06-01 00:00:00+00:00,7974,8711538,64.99,26.92,82.36,1,7.0,1100317.19,428457.6,3,299240.43,0.1207333333333333,9.333333333333334,2026-05-27 00:00:00+00:00,69,0.1014,333286.04
CUS-003895,Customer 03895,SMB,Energy,Latin America,Country-07,2024-01-26 00:00:00+00:00,22172,3024405,56.22,18.12,82.7,1,5.0,673636.11,297018.28,1,3890.95,0.1069,4.0,2026-06-24 00:00:00+00:00,41,0.122,4386.12
CUS-003896,Customer 03896,Mid-Market,Healthcare,Latin America,Country-08,2024-05-01 00:00:00+00:00,14319,7775641,27.7,10.75,90.31,1,6.0,357716.54,178564.97,1,5626.89,0.0263,2.0,2026-07-18 00:00:00+00:00,17,0.3529,6932.67
CUS-003897,Customer 03897,Mid-Market,Retail,North America,Country-09,2023-05-19 00:00:00+00:00,2987,15379039,62.73,30.48,70.94,1,13.0,1173558.8,494954.48,2,113859.3,0.08435,9.5,2026-05-25 00:00:00+00:00,71,0.1831,96264.04
CUS-003898,Customer 03898,Mid-Market,Energy,North America,Country-10,2023-12-03 00:00:00+00:00,4041,24418284,54.94,22.8,84.27,1,10.0,918975.31,340894.83,1,35784.76,0.1358,17.0,2026-06-17 00:00:00+00:00,48,0.2083,38581.8
CUS-003899,Customer 03899,Enterprise,Manufacturing,North America,Country-11,2023-05-24 00:00:00+00:00,1752,750649096,68.03,54.38,36.04,0,45.0,5379962.93,1925746.93,5,762164.23,0.0710399999999999,11.0,2026-07-29 00:00:00+00:00,6,7.5,818740.19
CUS-003900,Customer 03900,Enterprise,Technology,Europe,Country-12,2024-12-13 00:00:00+00:00,6056,584879195,100.0,66.79,33.32,0,39.0,4332240.21,1721324.47,17,1294858.47,0.0886705882352941,10.294117647058824,2026-08-04 00:00:00+00:00,0,39.0,1410417.68
CUS-003901,Customer 03901,Enterprise,Government,North America,Country-13,2024-12-04 00:00:00+00:00,5577,142366235,68.98,44.03,58.77,1,29.0,2879130.77,1135633.36,6,666412.11,0.1065833333333333,14.833333333333334,2026-06-21 00:00:00+00:00,44,0.6591,624603.7
CUS-003902,Customer 03902,SMB,Retail,North America,Country-14,2023-06-23 00:00:00+00:00,11165,4577362,50.3,28.75,58.0,0,5.0,622183.6599999999,330498.3,1,112376.09,0.1412,13.0,2026-04-18 00:00:00+00:00,108,0.0463,105646.73
CUS-003903,Customer 03903,SMB,Technology,Latin America,Country-15,2024-12-23 00:00:00+00:00,18689,806323,42.32,8.72,97.7,1,5.0,471401.46,208156.34,2,88745.94,0.05835,15.5,2026-05-13 00:00:00+00:00,83,0.0602,101721.52
CUS-003904,Customer 03904,Mid-Market,Government,Middle East & Africa,Country-16,2023-10-16 00:00:00+00:00,21965,15958728,61.38,34.32,73.22,1,10.0,1105920.31,457048.2,2,172255.5,0.0822,16.0,2026-07-08 00:00:00+00:00,27,0.3704,191260.75
CUS-003905,Customer 03905,Mid-Market,Finance,Latin America,Country-17,2024-10-18 00:00:00+00:00,13974,23688243,65.74,41.35,45.02,0,16.0,1745854.18,693503.37,3,128451.14,0.1414666666666666,8.666666666666666,2026-04-24 00:00:00+00:00,102,0.1569,156717.86
CUS-003906,Customer 03906,Mid-Market,Education,North America,Country-18,2025-04-25 00:00:00+00:00,19312,4764206,70.51,37.54,59.57,1,9.0,1045917.74,369477.04,4,605824.42,0.041,13.0,2026-06-29 00:00:00+00:00,36,0.25,445048.35
CUS-003907,Customer 03907,SMB,Education,Asia Pacific,Country-19,2025-01-16 00:00:00+00:00,16383,1055664,33.12,0.0,97.34,1,7.0,631041.73,150805.15,4,301143.79,0.09575,9.5,2026-07-16 00:00:00+00:00,19,0.3684,377710.93
CUS-003908,Customer 03908,SMB,Telecom,North America,Country-20,2023-06-17 00:00:00+00:00,7956,4256335,46.14,23.03,70.75,1,2.0,361327.24,116741.76,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-003909,Customer 03909,Mid-Market,Finance,Europe,Country-21,2023-06-12 00:00:00+00:00,15309,21643680,60.63,39.11,55.63,0,8.0,948805.33,339876.09,0,0.0,0.0,0.0,Unknown,999,0.008,0.0
CUS-003910,Customer 03910,SMB,Energy,Europe,Country-22,2023-04-11 00:00:00+00:00,7569,4928075,20.93,6.0,90.34,1,4.0,399649.75,184361.03,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-003911,Customer 03911,Mid-Market,Energy,Middle East & Africa,Country-23,2025-01-27 00:00:00+00:00,7737,17198613,44.65,43.9,60.37,1,12.0,936324.79,480230.27,5,215405.76,0.09202,6.6,2026-07-01 00:00:00+00:00,34,0.3529,261240.84
CUS-003912,Customer 03912,Mid-Market,Telecom,Asia Pacific,Country-00,2024-05-06 00:00:00+00:00,24683,13230293,70.47,14.73,94.0,1,7.0,715515.39,304694.79,3,422297.52,0.1201333333333333,17.0,2026-04-28 00:00:00+00:00,98,0.0714,440774.72
CUS-003913,Customer 03913,SMB,Manufacturing,North America,Country-01,2023-05-21 00:00:00+00:00,22769,4219820,37.54,18.21,85.65,1,5.0,681538.02,208150.77,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-003914,Customer 03914,Mid-Market,Logistics,Asia Pacific,Country-02,2024-06-12 00:00:00+00:00,16343,23929482,94.57,49.18,44.42,0,24.0,3057130.24,1035422.66,2,84330.72,0.02255,12.0,2026-05-04 00:00:00+00:00,92,0.2609,95919.99
CUS-003915,Customer 03915,Mid-Market,Healthcare,Middle East & Africa,Country-03,2024-04-21 00:00:00+00:00,14836,5830546,71.48,33.75,71.79,1,11.0,551092.78,233106.91,1,96204.9,0.0498,14.0,2026-04-03 00:00:00+00:00,123,0.0894,107001.86
CUS-003916,Customer 03916,Mid-Market,Manufacturing,North America,Country-04,2024-06-21 00:00:00+00:00,17146,17381701,64.33,30.79,73.44,1,8.0,735072.46,214815.04,1,192654.48,0.0334,18.0,2026-05-31 00:00:00+00:00,65,0.1231,238389.91
CUS-003917,Customer 03917,Mid-Market,Retail,Latin America,Country-05,2024-07-25 00:00:00+00:00,18830,7597806,79.15,27.56,51.91,0,12.0,1698679.71,754809.09,1,282471.9,0.0651,19.0,2026-07-26 00:00:00+00:00,9,1.3333,206413.95
CUS-003918,Customer 03918,Mid-Market,Telecom,North America,Country-06,2023-05-29 00:00:00+00:00,1401,18914453,68.82,27.03,81.65,1,7.0,614872.63,220146.47,1,9924.34,0.0668,19.0,2026-06-07 00:00:00+00:00,58,0.1207,11020.08
CUS-003919,Customer 03919,Mid-Market,Manufacturing,North America,Country-07,2023-12-15 00:00:00+00:00,8978,14589483,60.58,32.36,68.57,1,13.0,1151499.03,520374.12,4,375228.96,0.067075,13.75,2026-08-02 00:00:00+00:00,2,6.5,491935.45
CUS-003920,Customer 03920,Mid-Market,Finance,Middle East & Africa,Country-08,2024-10-11 00:00:00+00:00,2646,20459889,38.2,1.0,100.0,1,11.0,1458344.23,522084.45,4,621303.52,0.078175,5.25,2026-07-20 00:00:00+00:00,15,0.7333,740733.68
CUS-003921,Customer 03921,Enterprise,Healthcare,North America,Country-09,2025-03-29 00:00:00+00:00,13240,329464878,81.31,55.37,32.43,0,46.0,3862517.94,1657367.58,16,1305810.84,0.09534375,10.3125,2026-07-16 00:00:00+00:00,19,2.4211,1456299.03
CUS-003922,Customer 03922,SMB,Telecom,Latin America,Country-10,2023-08-07 00:00:00+00:00,7378,2237723,63.55,27.77,83.53,1,4.0,449057.03,179170.35,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-003923,Customer 03923,Mid-Market,Logistics,North America,Country-11,2024-05-28 00:00:00+00:00,8269,3603202,49.7,26.91,75.45,1,8.0,753270.58,272503.39,2,119011.81,0.1347,5.0,2026-05-30 00:00:00+00:00,66,0.1212,109685.8
CUS-003924,Customer 03924,SMB,Telecom,Asia Pacific,Country-12,2025-05-03 00:00:00+00:00,21054,282828,18.44,15.08,90.35,1,2.0,318061.11,149615.21,1,197412.43,0.0259,1.0,2026-06-26 00:00:00+00:00,39,0.0513,214843.98
CUS-003925,Customer 03925,Enterprise,Technology,Asia Pacific,Country-13,2024-06-25 00:00:00+00:00,5121,54640537,57.03,57.42,33.32,0,42.0,4266036.17,1882575.11,12,1237905.08,0.0553416666666666,9.583333333333334,2026-06-07 00:00:00+00:00,58,0.7241,1443038.96
CUS-003926,Customer 03926,Mid-Market,Manufacturing,Latin America,Country-14,2023-07-25 00:00:00+00:00,22768,5301997,82.63,48.56,55.03,0,12.0,1037854.91,450067.95,1,25595.26,0.0521,3.0,2026-07-02 00:00:00+00:00,33,0.3636,32271.2
CUS-003927,Customer 03927,Mid-Market,Manufacturing,Latin America,Country-15,2024-06-09 00:00:00+00:00,10536,18640384,59.12,17.64,86.08,1,2.0,186322.98,101165.61,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-003928,Customer 03928,SMB,Government,Asia Pacific,Country-16,2023-01-16 00:00:00+00:00,4795,543181,64.44,46.31,52.6,0,12.0,1097256.75,439123.37,1,54852.98,0.0,18.0,2026-03-12 00:00:00+00:00,145,0.0828,56720.78
CUS-003929,Customer 03929,Enterprise,Energy,Europe,Country-17,2024-03-16 00:00:00+00:00,3603,979289000,72.27,45.09,45.85,0,26.0,2450042.9,1042225.69,5,633176.81,0.1075599999999999,13.8,2026-04-26 00:00:00+00:00,100,0.26,651933.54
CUS-003930,Customer 03930,SMB,Retail,North America,Country-18,2024-05-26 00:00:00+00:00,17862,2992609,37.05,13.23,86.34,1,2.0,148943.24,72825.41,1,115825.51,0.1275,17.0,2026-08-01 00:00:00+00:00,3,0.6667,126396.13
CUS-003931,Customer 03931,Mid-Market,Technology,Asia Pacific,Country-19,2023-02-20 00:00:00+00:00,22568,15876663,87.88,41.49,51.82,0,15.0,1633723.16,665158.8,3,154656.05,0.0914,7.0,2026-08-04 00:00:00+00:00,0,15.0,145935.4
CUS-003932,Customer 03932,Mid-Market,Retail,Europe,Country-20,2023-07-02 00:00:00+00:00,21856,22713652,52.8,21.96,73.15,1,7.0,741318.9,252822.31,1,25463.82,0.0,14.0,2026-04-25 00:00:00+00:00,101,0.0693,29175.48
CUS-003933,Customer 03933,Mid-Market,Retail,North America,Country-21,2025-06-08 00:00:00+00:00,4277,2881460,54.51,26.89,81.23,1,4.0,552885.63,152952.66,3,479982.56000000006,0.0616333333333333,11.666666666666666,2026-07-16 00:00:00+00:00,19,0.2105,568831.98
CUS-003934,Customer 03934,Enterprise,Finance,Middle East & Africa,Country-22,2024-07-19 00:00:00+00:00,21975,304366787,78.45,44.61,56.0,0,30.0,3532369.26,1654692.47,5,385719.39,0.07368,8.8,2026-07-05 00:00:00+00:00,30,1.0,485193.72
CUS-003935,Customer 03935,Mid-Market,Energy,North America,Country-23,2024-02-17 00:00:00+00:00,5657,22003117,53.94,35.32,64.11,1,14.0,816769.24,345081.32,6,385251.97,0.1161666666666666,6.0,2026-07-27 00:00:00+00:00,8,1.75,501092.42
CUS-003936,Customer 03936,Enterprise,Energy,North America,Country-00,2023-07-26 00:00:00+00:00,11483,685398583,82.89,57.44,34.33,0,40.0,3420762.03,1372730.28,5,369499.81,0.05098,9.4,2026-07-07 00:00:00+00:00,28,1.4286,335279.28
CUS-003937,Customer 03937,Mid-Market,Logistics,Middle East & Africa,Country-01,2023-04-22 00:00:00+00:00,163,15521666,64.24,28.53,71.15,1,9.0,603043.97,202961.01,2,124512.05,0.1207999999999999,2.5,2026-06-16 00:00:00+00:00,49,0.1837,149485.5
CUS-003938,Customer 03938,Mid-Market,Manufacturing,Asia Pacific,Country-02,2024-01-21 00:00:00+00:00,6487,2669736,64.8,43.42,55.52,0,12.0,1011039.55,411725.75,5,218496.69,0.0917999999999999,9.2,2026-05-05 00:00:00+00:00,91,0.1319,207422.17
CUS-003939,Customer 03939,Mid-Market,Manufacturing,Latin America,Country-03,2024-05-05 00:00:00+00:00,8014,21273276,49.37,30.7,62.42,1,3.0,254476.51,116788.7,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-003940,Customer 03940,Enterprise,Technology,North America,Country-04,2023-06-11 00:00:00+00:00,23908,396645333,48.73,34.45,73.14,1,32.0,2241539.84,884852.25,5,270285.23,0.075,18.4,2026-05-02 00:00:00+00:00,94,0.3404,316935.74
CUS-003941,Customer 03941,Enterprise,Education,Europe,Country-05,2024-12-21 00:00:00+00:00,6975,833986247,60.35,60.13,47.13,0,40.0,3552969.8,1326321.6,14,1408016.59,0.0803214285714285,11.357142857142858,2026-08-04 00:00:00+00:00,0,40.0,1487205.18
CUS-003942,Customer 03942,Enterprise,Logistics,Asia Pacific,Country-06,2024-01-21 00:00:00+00:00,6932,357048327,61.58,55.19,39.39,0,48.0,6747548.19,2683145.71,11,1324495.96,0.0572090909090909,10.636363636363637,2026-07-19 00:00:00+00:00,16,3.0,1704361.33
CUS-003943,Customer 03943,Enterprise,Energy,North America,Country-07,2023-02-20 00:00:00+00:00,6852,504080735,76.1,40.81,61.96,1,28.0,3393504.61,1269675.22,6,650867.16,0.0524666666666666,7.666666666666667,2026-07-29 00:00:00+00:00,6,4.6667,674800.96
CUS-003944,Customer 03944,Mid-Market,Retail,Asia Pacific,Country-08,2023-05-03 00:00:00+00:00,6336,19809249,46.59,12.96,74.07,1,6.0,523090.98,187926.49,1,11109.34,0.0819,7.0,2026-07-06 00:00:00+00:00,29,0.2069,13593.1
CUS-003945,Customer 03945,Enterprise,Education,North America,Country-09,2025-02-14 00:00:00+00:00,13510,152601436,51.49,23.91,78.31,1,16.0,1452977.89,559414.21,8,360971.29,0.0573749999999999,11.25,2026-07-02 00:00:00+00:00,33,0.4848,416880.85
CUS-003946,Customer 03946,SMB,Government,North America,Country-10,2023-11-01 00:00:00+00:00,5161,1301757,27.95,14.36,91.11,1,4.0,334609.88,115515.03,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-003947,Customer 03947,Enterprise,Technology,North America,Country-11,2023-12-02 00:00:00+00:00,7280,217679470,77.43,50.21,41.93,0,39.0,4479148.97,1839721.39,10,1331380.67,0.07476,7.4,2026-08-02 00:00:00+00:00,2,19.5,1484482.99
CUS-003948,Customer 03948,Enterprise,Finance,North America,Country-12,2023-06-29 00:00:00+00:00,13325,880547704,81.62,61.44,38.67,0,34.0,3745422.09,1437423.31,7,1018415.06,0.0605857142857142,8.285714285714286,2026-07-28 00:00:00+00:00,7,4.8571,1127256.06
CUS-003949,Customer 03949,SMB,Energy,North America,Country-13,2024-12-28 00:00:00+00:00,18916,4466388,36.91,9.23,91.66,1,4.0,710640.1,232020.84,2,261325.96,0.1052,16.0,2026-07-11 00:00:00+00:00,24,0.1667,248330.29
