customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag
CUS-004851,Customer 04851,Enterprise,Telecom,Latin America,Country-03,2025-04-18 00:00:00+00:00,19880,755180426,79.69,51.95,44.01,0
CUS-004852,Customer 04852,SMB,Telecom,Asia Pacific,Country-04,2025-02-09 00:00:00+00:00,14464,2219264,41.07,16.66,79.41,1
CUS-004853,Customer 04853,SMB,Telecom,North America,Country-05,2025-01-11 00:00:00+00:00,11079,4496611,35.25,27.5,69.83,1
CUS-004854,Customer 04854,Enterprise,Manufacturing,Asia Pacific,Country-06,2024-11-07 00:00:00+00:00,15981,660642179,70.41,42.95,44.43,0
CUS-004855,Customer 04855,Enterprise,Energy,Latin America,Country-07,2025-03-30 00:00:00+00:00,1318,585545499,90.46,60.35,34.54,0
CUS-004856,Customer 04856,SMB,Logistics,Europe,Country-08,2025-03-07 00:00:00+00:00,8721,849840,61.92,19.07,87.32,1
CUS-004857,Customer 04857,Mid-Market,Telecom,North America,Country-09,2023-07-14 00:00:00+00:00,21952,21964361,63.97,31.96,71.1,1
CUS-004858,Customer 04858,Mid-Market,Telecom,Latin America,Country-10,2024-06-27 00:00:00+00:00,9700,23061144,53.02,24.93,72.27,1
CUS-004859,Customer 04859,Enterprise,Government,North America,Country-11,2023-10-03 00:00:00+00:00,24129,639918957,79.3,50.53,41.21,0
CUS-004860,Customer 04860,Enterprise,Energy,Latin America,Country-12,2025-01-23 00:00:00+00:00,13755,565411648,59.93,46.95,53.75,0
CUS-004861,Customer 04861,Mid-Market,Healthcare,Latin America,Country-13,2023-01-10 00:00:00+00:00,23348,4207976,74.37,34.14,72.64,1
CUS-004862,Customer 04862,SMB,Retail,Middle East & Africa,Country-14,2024-01-11 00:00:00+00:00,15675,1216419,57.31,20.96,89.66,1
CUS-004863,Customer 04863,Enterprise,Education,North America,Country-15,2023-12-08 00:00:00+00:00,10486,290134693,99.04,51.39,44.94,0
CUS-004864,Customer 04864,SMB,Energy,North America,Country-16,2025-02-06 00:00:00+00:00,23035,2275432,32.77,9.64,82.94,1
CUS-004865,Customer 04865,Mid-Market,Energy,Latin America,Country-17,2023-09-23 00:00:00+00:00,6767,13142761,45.03,2.48,100.0,1
CUS-004866,Customer 04866,Enterprise,Healthcare,Europe,Country-18,2025-03-17 00:00:00+00:00,9822,491344914,79.72,60.49,42.02,0
CUS-004867,Customer 04867,Mid-Market,Manufacturing,Europe,Country-19,2024-03-22 00:00:00+00:00,18068,3353682,54.17,34.05,66.02,1
CUS-004868,Customer 04868,Enterprise,Telecom,Asia Pacific,Country-20,2024-09-09 00:00:00+00:00,21870,355823742,85.99,37.15,58.4,1
CUS-004869,Customer 04869,Mid-Market,Logistics,North America,Country-21,2024-04-22 00:00:00+00:00,4852,4590867,76.45,44.23,46.61,0
CUS-004870,Customer 04870,Mid-Market,Healthcare,Asia Pacific,Country-22,2024-01-23 00:00:00+00:00,24830,10825783,81.84,40.42,64.3,1
CUS-004871,Customer 04871,Mid-Market,Technology,Middle East & Africa,Country-23,2023-10-01 00:00:00+00:00,10779,22764402,58.82,18.45,87.83,1
CUS-004872,Customer 04872,Enterprise,Government,Asia Pacific,Country-00,2023-09-11 00:00:00+00:00,8491,131383886,84.33,40.87,56.61,0
CUS-004873,Customer 04873,Mid-Market,Healthcare,Europe,Country-01,2024-07-30 00:00:00+00:00,3235,3524421,50.76,17.32,94.65,1
CUS-004874,Customer 04874,Mid-Market,Healthcare,Middle East & Africa,Country-02,2023-10-20 00:00:00+00:00,706,13198307,61.04,35.32,66.34,1
CUS-004875,Customer 04875,Mid-Market,Healthcare,Asia Pacific,Country-03,2025-02-16 00:00:00+00:00,13945,8068395,57.25,18.71,80.07,1
CUS-004876,Customer 04876,Mid-Market,Government,North America,Country-04,2023-04-30 00:00:00+00:00,15119,8029153,56.51,42.69,49.03,0
CUS-004877,Customer 04877,Enterprise,Technology,Asia Pacific,Country-05,2023-07-13 00:00:00+00:00,2369,390241061,97.53,66.82,21.28,0
CUS-004878,Customer 04878,Mid-Market,Government,North America,Country-06,2023-02-12 00:00:00+00:00,22593,6336085,39.21,8.07,88.35,1
CUS-004879,Customer 04879,Mid-Market,Government,North America,Country-07,2025-02-16 00:00:00+00:00,13608,2960332,57.93,39.28,63.3,1
CUS-004880,Customer 04880,Mid-Market,Telecom,Asia Pacific,Country-08,2024-01-08 00:00:00+00:00,1358,23323629,58.75,33.09,83.24,1
CUS-004881,Customer 04881,Enterprise,Retail,North America,Country-09,2023-02-01 00:00:00+00:00,21038,470446669,81.01,51.72,48.76,0
CUS-004882,Customer 04882,Mid-Market,Finance,North America,Country-10,2023-02-08 00:00:00+00:00,4948,11761979,42.64,25.01,79.14,1
CUS-004883,Customer 04883,Mid-Market,Technology,Asia Pacific,Country-11,2025-04-06 00:00:00+00:00,16830,21175174,53.81,32.35,61.85,1
CUS-004884,Customer 04884,Mid-Market,Finance,North America,Country-12,2025-03-03 00:00:00+00:00,16911,24908000,49.66,17.15,84.31,1
CUS-004885,Customer 04885,SMB,Retail,Europe,Country-13,2023-09-07 00:00:00+00:00,20264,3589145,12.47,12.42,88.13,1
CUS-004886,Customer 04886,SMB,Government,North America,Country-14,2024-08-07 00:00:00+00:00,20246,4609710,60.27,23.82,69.56,1
CUS-004887,Customer 04887,Enterprise,Finance,Asia Pacific,Country-15,2023-08-16 00:00:00+00:00,24641,287747676,51.42,39.73,69.64,1
CUS-004888,Customer 04888,Mid-Market,Energy,Middle East & Africa,Country-16,2025-01-29 00:00:00+00:00,2188,24122024,35.55,15.75,83.31,1
CUS-004889,Customer 04889,Mid-Market,Government,North America,Country-17,2024-10-05 00:00:00+00:00,9138,22578055,71.27,24.8,82.94,1
CUS-004890,Customer 04890,SMB,Technology,Latin America,Country-18,2024-02-04 00:00:00+00:00,9109,589585,39.31,22.75,77.31,1
CUS-004891,Customer 04891,Enterprise,Energy,North America,Country-19,2025-04-15 00:00:00+00:00,9421,977205775,67.8,61.69,35.99,0
CUS-004892,Customer 04892,Mid-Market,Retail,Europe,Country-20,2023-07-21 00:00:00+00:00,5987,9385334,54.06,25.89,68.64,1
CUS-004893,Customer 04893,Mid-Market,Energy,Europe,Country-21,2025-06-16 00:00:00+00:00,5865,14286890,73.04,36.64,60.91,1
CUS-004894,Customer 04894,Enterprise,Education,North America,Country-22,2023-09-19 00:00:00+00:00,24122,361443998,64.27,53.33,56.92,0
CUS-004895,Customer 04895,Mid-Market,Government,North America,Country-23,2025-03-10 00:00:00+00:00,22474,11328950,66.33,26.76,66.95,1
CUS-004896,Customer 04896,Mid-Market,Retail,Latin America,Country-00,2025-02-08 00:00:00+00:00,17069,18857886,42.02,12.79,91.88,1
CUS-004897,Customer 04897,Enterprise,Healthcare,Latin America,Country-01,2024-05-21 00:00:00+00:00,13885,189666052,76.62,54.29,43.54,0
CUS-004898,Customer 04898,Mid-Market,Retail,Middle East & Africa,Country-02,2023-04-20 00:00:00+00:00,11904,12139952,70.64,32.24,71.89,1
CUS-004899,Customer 04899,SMB,Government,Middle East & Africa,Country-03,2024-11-07 00:00:00+00:00,17060,314664,63.67,24.3,77.15,1
CUS-004900,Customer 04900,SMB,Healthcare,Europe,Country-04,2024-09-20 00:00:00+00:00,21562,3466040,22.31,13.06,77.61,1
CUS-004901,Customer 04901,Mid-Market,Technology,North America,Country-05,2025-02-17 00:00:00+00:00,10670,12616001,53.85,21.92,79.24,1
CUS-004902,Customer 04902,Mid-Market,Telecom,North America,Country-06,2023-07-23 00:00:00+00:00,13453,3626675,80.38,34.15,81.01,1
CUS-004903,Customer 04903,Enterprise,Energy,Europe,Country-07,2023-08-04 00:00:00+00:00,22805,362000561,84.91,71.47,30.68,0
CUS-004904,Customer 04904,SMB,Education,Latin America,Country-08,2023-11-14 00:00:00+00:00,22785,1879290,41.21,10.71,95.78,1
CUS-004905,Customer 04905,SMB,Finance,North America,Country-09,2023-11-28 00:00:00+00:00,5766,2436862,44.05,8.4,93.68,1
CUS-004906,Customer 04906,Mid-Market,Logistics,North America,Country-10,2023-01-03 00:00:00+00:00,5989,24745156,62.16,38.64,66.88,1
CUS-004907,Customer 04907,SMB,Healthcare,Europe,Country-11,2023-05-19 00:00:00+00:00,5126,275626,38.78,14.43,80.55,1
CUS-004908,Customer 04908,Enterprise,Manufacturing,Middle East & Africa,Country-12,2024-03-07 00:00:00+00:00,707,607870316,79.66,59.68,39.47,0
CUS-004909,Customer 04909,Mid-Market,Manufacturing,Europe,Country-13,2025-05-20 00:00:00+00:00,17368,19121325,64.87,34.97,71.2,1
CUS-004910,Customer 04910,Enterprise,Finance,Latin America,Country-14,2023-04-26 00:00:00+00:00,10732,732476703,56.39,37.02,60.53,1
CUS-004911,Customer 04911,Enterprise,Technology,Europe,Country-15,2023-08-05 00:00:00+00:00,816,131493200,65.14,43.04,64.46,1
CUS-004912,Customer 04912,Mid-Market,Logistics,Europe,Country-16,2025-02-12 00:00:00+00:00,5126,10366142,51.64,19.11,73.86,1
CUS-004913,Customer 04913,Mid-Market,Education,Europe,Country-17,2023-02-05 00:00:00+00:00,13315,15306503,54.42,40.22,60.19,1
CUS-004914,Customer 04914,SMB,Technology,Latin America,Country-18,2023-03-29 00:00:00+00:00,20897,1535029,47.78,15.18,83.0,1
CUS-004915,Customer 04915,Mid-Market,Telecom,Latin America,Country-19,2025-03-11 00:00:00+00:00,16581,6648729,60.53,40.0,78.47,1
CUS-004916,Customer 04916,SMB,Manufacturing,Europe,Country-20,2023-08-14 00:00:00+00:00,13334,2197262,33.92,29.32,67.96,1
CUS-004917,Customer 04917,SMB,Government,North America,Country-21,2023-10-05 00:00:00+00:00,4681,4547128,62.76,24.49,78.45,1
CUS-004918,Customer 04918,Mid-Market,Finance,North America,Country-22,2023-01-14 00:00:00+00:00,7234,4117046,58.07,24.75,61.31,1
CUS-004919,Customer 04919,SMB,Logistics,North America,Country-23,2024-01-01 00:00:00+00:00,19553,3897649,64.49,26.64,65.18,1
CUS-004920,Customer 04920,Mid-Market,Energy,North America,Country-00,2025-06-12 00:00:00+00:00,19345,12248393,78.16,47.76,54.38,0
CUS-004921,Customer 04921,Mid-Market,Government,North America,Country-01,2025-06-05 00:00:00+00:00,21707,4621498,43.17,21.02,77.13,1
CUS-004922,Customer 04922,Enterprise,Government,Asia Pacific,Country-02,2024-07-31 00:00:00+00:00,13183,567560640,65.14,53.44,44.85,0
CUS-004923,Customer 04923,Enterprise,Logistics,Latin America,Country-03,2024-08-30 00:00:00+00:00,6844,93454496,66.16,31.89,65.83,1
CUS-004924,Customer 04924,SMB,Energy,Latin America,Country-04,2024-08-02 00:00:00+00:00,12582,2618702,48.39,25.64,73.06,1
CUS-004925,Customer 04925,Mid-Market,Manufacturing,Latin America,Country-05,2024-09-17 00:00:00+00:00,22408,23679265,68.17,35.8,52.22,0
CUS-004926,Customer 04926,Mid-Market,Retail,Middle East & Africa,Country-06,2024-04-11 00:00:00+00:00,4540,11822331,60.06,22.67,76.73,1
CUS-004927,Customer 04927,Enterprise,Technology,Middle East & Africa,Country-07,2023-07-05 00:00:00+00:00,21177,705570372,64.29,67.81,30.66,0
CUS-004928,Customer 04928,Mid-Market,Logistics,North America,Country-08,2025-02-20 00:00:00+00:00,24880,8494079,81.12,35.17,72.29,1
CUS-004929,Customer 04929,SMB,Logistics,North America,Country-09,2025-03-02 00:00:00+00:00,20500,740014,37.86,25.3,80.54,1
CUS-004930,Customer 04930,Mid-Market,Healthcare,North America,Country-10,2023-05-10 00:00:00+00:00,16483,24705474,68.39,21.54,58.65,1
CUS-004931,Customer 04931,SMB,Technology,Middle East & Africa,Country-11,2023-03-27 00:00:00+00:00,10244,2322970,43.48,25.12,69.74,1
CUS-004932,Customer 04932,Mid-Market,Education,North America,Country-12,2024-12-14 00:00:00+00:00,21374,8237595,57.09,34.5,78.12,1
CUS-004933,Customer 04933,SMB,Retail,Europe,Country-13,2023-02-12 00:00:00+00:00,4041,3476279,53.43,26.29,80.05,1
CUS-004934,Customer 04934,Enterprise,Finance,Europe,Country-14,2024-12-27 00:00:00+00:00,18999,358647938,93.6,63.28,40.15,0
CUS-004935,Customer 04935,Mid-Market,Government,Asia Pacific,Country-15,2025-06-02 00:00:00+00:00,10056,9332025,62.27,22.69,73.79,1
CUS-004936,Customer 04936,Enterprise,Manufacturing,Asia Pacific,Country-16,2023-02-02 00:00:00+00:00,12585,86844955,65.16,36.14,69.04,1
CUS-004937,Customer 04937,Mid-Market,Finance,Latin America,Country-17,2024-12-20 00:00:00+00:00,11593,3327190,78.72,23.38,66.02,1
CUS-004938,Customer 04938,SMB,Telecom,Asia Pacific,Country-18,2023-04-30 00:00:00+00:00,268,2964235,50.91,24.2,71.83,1
CUS-004939,Customer 04939,Mid-Market,Energy,Latin America,Country-19,2023-09-19 00:00:00+00:00,24666,18808766,60.39,21.49,80.93,1
CUS-004940,Customer 04940,Enterprise,Healthcare,North America,Country-20,2024-05-07 00:00:00+00:00,16675,735865606,86.39,64.08,40.17,0
CUS-004941,Customer 04941,SMB,Logistics,Latin America,Country-21,2024-09-04 00:00:00+00:00,15010,3127015,48.51,32.97,68.54,1
CUS-004942,Customer 04942,Enterprise,Healthcare,Asia Pacific,Country-22,2023-03-23 00:00:00+00:00,2541,662662674,100.0,82.1,20.65,0
CUS-004943,Customer 04943,Mid-Market,Finance,North America,Country-23,2023-04-09 00:00:00+00:00,19475,12642844,58.03,16.3,84.85,1
CUS-004944,Customer 04944,SMB,Technology,Middle East & Africa,Country-00,2023-09-12 00:00:00+00:00,24037,4475942,60.1,37.16,60.63,1
CUS-004945,Customer 04945,Mid-Market,Retail,Middle East & Africa,Country-01,2024-09-05 00:00:00+00:00,20370,11245489,64.19,40.47,68.91,1
CUS-004946,Customer 04946,SMB,Logistics,Latin America,Country-02,2023-12-30 00:00:00+00:00,6250,1503716,50.14,25.21,87.75,1
CUS-004947,Customer 04947,Mid-Market,Energy,Middle East & Africa,Country-03,2023-09-05 00:00:00+00:00,4555,2640751,52.93,34.77,64.87,1
CUS-004948,Customer 04948,SMB,Education,Europe,Country-04,2023-05-22 00:00:00+00:00,9199,1146066,39.0,14.27,77.5,1
CUS-004949,Customer 04949,Mid-Market,Healthcare,North America,Country-05,2025-05-21 00:00:00+00:00,589,3669534,64.95,25.25,73.11,1
CUS-004950,Customer 04950,Mid-Market,Finance,North America,Country-06,2024-09-25 00:00:00+00:00,13800,13243493,45.84,17.02,83.59,1
CUS-004951,Customer 04951,Enterprise,Education,Latin America,Country-07,2025-06-06 00:00:00+00:00,11469,402222269,63.94,48.57,35.96,0
CUS-004952,Customer 04952,SMB,Retail,Latin America,Country-08,2024-03-21 00:00:00+00:00,12577,1218403,44.21,19.16,90.21,1
CUS-004953,Customer 04953,Enterprise,Telecom,Middle East & Africa,Country-09,2025-01-06 00:00:00+00:00,24749,499899091,89.37,51.99,43.54,0
CUS-004954,Customer 04954,SMB,Telecom,Latin America,Country-10,2024-07-29 00:00:00+00:00,16387,1303064,45.13,15.01,79.2,1
CUS-004955,Customer 04955,Enterprise,Telecom,Asia Pacific,Country-11,2024-04-17 00:00:00+00:00,10436,466178160,72.91,49.14,48.49,0
CUS-004956,Customer 04956,Enterprise,Telecom,North America,Country-12,2024-03-02 00:00:00+00:00,19591,922253779,57.18,51.22,45.47,0
CUS-004957,Customer 04957,SMB,Logistics,North America,Country-13,2024-03-26 00:00:00+00:00,9259,4240831,67.74,35.98,64.42,1
CUS-004958,Customer 04958,Enterprise,Manufacturing,Europe,Country-14,2024-01-07 00:00:00+00:00,18947,61726274,87.5,51.1,54.43,0
CUS-004959,Customer 04959,Mid-Market,Education,Latin America,Country-15,2024-07-29 00:00:00+00:00,23320,15345647,75.08,42.11,66.82,1
CUS-004960,Customer 04960,SMB,Education,North America,Country-16,2024-03-19 00:00:00+00:00,22704,3372590,23.66,34.06,71.48,1
CUS-004961,Customer 04961,Enterprise,Manufacturing,Middle East & Africa,Country-17,2025-05-23 00:00:00+00:00,12984,146527109,76.92,43.03,50.37,0
CUS-004962,Customer 04962,Enterprise,Government,Asia Pacific,Country-18,2025-03-20 00:00:00+00:00,11761,701948769,58.86,64.62,34.61,0
CUS-004963,Customer 04963,Mid-Market,Healthcare,North America,Country-19,2024-02-22 00:00:00+00:00,9954,15821272,68.8,32.99,67.75,1
CUS-004964,Customer 04964,Enterprise,Retail,Middle East & Africa,Country-20,2023-12-23 00:00:00+00:00,13365,707746973,76.5,56.97,45.18,0
CUS-004965,Customer 04965,Enterprise,Finance,Asia Pacific,Country-21,2024-11-14 00:00:00+00:00,23406,434358716,79.26,51.83,51.6,0
CUS-004966,Customer 04966,Enterprise,Logistics,Latin America,Country-22,2024-08-01 00:00:00+00:00,21855,932006330,61.97,61.84,38.7,0
CUS-004967,Customer 04967,Mid-Market,Education,Europe,Country-23,2023-07-28 00:00:00+00:00,15171,17743618,43.44,19.18,80.21,1
CUS-004968,Customer 04968,Mid-Market,Energy,Europe,Country-00,2025-01-20 00:00:00+00:00,7076,9240449,49.03,13.73,92.65,1
CUS-004969,Customer 04969,Enterprise,Education,North America,Country-01,2024-09-06 00:00:00+00:00,9428,105851137,76.31,30.21,68.86,1
CUS-004970,Customer 04970,Mid-Market,Healthcare,Europe,Country-02,2024-07-12 00:00:00+00:00,6166,7761864,54.61,33.91,72.79,1
CUS-004971,Customer 04971,Mid-Market,Education,Latin America,Country-03,2024-12-04 00:00:00+00:00,4683,10719504,61.54,34.74,70.95,1
CUS-004972,Customer 04972,Enterprise,Energy,Middle East & Africa,Country-04,2023-07-23 00:00:00+00:00,252,208974460,57.66,47.49,62.67,1
CUS-004973,Customer 04973,Mid-Market,Manufacturing,Middle East & Africa,Country-05,2024-12-20 00:00:00+00:00,19352,7649055,57.91,23.18,78.34,1
CUS-004974,Customer 04974,SMB,Manufacturing,North America,Country-06,2023-04-20 00:00:00+00:00,18468,4078168,63.53,24.84,85.26,1
CUS-004975,Customer 04975,Mid-Market,Healthcare,Middle East & Africa,Country-07,2024-12-15 00:00:00+00:00,4497,8440566,62.65,19.3,78.58,1
CUS-004976,Customer 04976,Mid-Market,Retail,North America,Country-08,2024-06-15 00:00:00+00:00,17197,5124243,63.53,37.21,65.2,1
CUS-004977,Customer 04977,Mid-Market,Healthcare,North America,Country-09,2024-06-07 00:00:00+00:00,4155,7505586,63.64,21.76,83.59,1
CUS-004978,Customer 04978,Enterprise,Government,Latin America,Country-10,2024-10-16 00:00:00+00:00,6936,474250119,64.83,45.53,47.4,0
CUS-004979,Customer 04979,SMB,Healthcare,Middle East & Africa,Country-11,2023-10-07 00:00:00+00:00,6482,2892637,66.84,32.69,64.56,1
CUS-004980,Customer 04980,SMB,Energy,Middle East & Africa,Country-12,2024-11-22 00:00:00+00:00,3269,3033188,49.0,9.65,85.68,1
CUS-004981,Customer 04981,SMB,Government,Latin America,Country-13,2023-01-24 00:00:00+00:00,18232,4347204,46.48,27.28,72.31,1
CUS-004982,Customer 04982,Enterprise,Healthcare,North America,Country-14,2024-09-16 00:00:00+00:00,1087,379442144,81.62,58.09,38.18,0
CUS-004983,Customer 04983,Mid-Market,Energy,North America,Country-15,2024-12-15 00:00:00+00:00,10149,23918499,71.17,35.08,65.67,1
CUS-004984,Customer 04984,Enterprise,Telecom,North America,Country-16,2023-01-04 00:00:00+00:00,12209,306907534,54.56,34.6,64.85,1
CUS-004985,Customer 04985,Mid-Market,Healthcare,Asia Pacific,Country-17,2024-09-17 00:00:00+00:00,14438,4341305,58.79,26.35,71.7,1
CUS-004986,Customer 04986,Mid-Market,Government,Europe,Country-18,2024-11-27 00:00:00+00:00,4857,4051932,89.29,51.53,49.53,0
CUS-004987,Customer 04987,Mid-Market,Energy,North America,Country-19,2024-04-14 00:00:00+00:00,11798,4825929,81.17,37.12,58.1,1
CUS-004988,Customer 04988,Enterprise,Telecom,Europe,Country-20,2024-06-28 00:00:00+00:00,19840,988873506,70.51,66.18,27.78,0
CUS-004989,Customer 04989,SMB,Education,Asia Pacific,Country-21,2023-02-23 00:00:00+00:00,9373,753662,54.19,18.92,72.73,1
CUS-004990,Customer 04990,Enterprise,Government,Latin America,Country-22,2025-06-08 00:00:00+00:00,23752,433952687,67.43,23.14,64.34,1
CUS-004991,Customer 04991,Enterprise,Logistics,Europe,Country-23,2025-05-20 00:00:00+00:00,10759,469234076,76.95,59.82,35.42,0
CUS-004992,Customer 04992,SMB,Education,North America,Country-00,2024-11-19 00:00:00+00:00,19427,2013033,37.58,16.96,86.81,1
CUS-004993,Customer 04993,SMB,Finance,Asia Pacific,Country-01,2023-01-14 00:00:00+00:00,2875,2859395,37.35,9.9,88.71,1
CUS-004994,Customer 04994,Mid-Market,Finance,Asia Pacific,Country-02,2024-01-23 00:00:00+00:00,21293,20697489,49.71,39.98,60.11,1
CUS-004995,Customer 04995,Mid-Market,Healthcare,North America,Country-03,2025-01-06 00:00:00+00:00,12006,17942193,81.55,40.84,56.33,0
CUS-004996,Customer 04996,Enterprise,Energy,North America,Country-04,2024-08-31 00:00:00+00:00,24770,505755231,65.27,45.43,68.1,1
CUS-004997,Customer 04997,Enterprise,Education,Middle East & Africa,Country-05,2025-03-25 00:00:00+00:00,17522,121372916,87.98,51.99,49.17,0
CUS-004998,Customer 04998,Mid-Market,Energy,Latin America,Country-06,2024-07-08 00:00:00+00:00,18526,12250152,51.96,26.75,69.27,1
CUS-004999,Customer 04999,Mid-Market,Technology,North America,Country-07,2024-10-04 00:00:00+00:00,3733,21843586,50.35,26.21,66.39,1
CUS-005000,Customer 05000,Mid-Market,Logistics,Asia Pacific,Country-08,2023-10-31 00:00:00+00:00,14193,17631300,63.45,24.3,87.69,1
CUS-005001,Customer 05001,Enterprise,Manufacturing,Asia Pacific,Country-09,2025-01-01 00:00:00+00:00,18457,145809415,53.82,34.89,55.29,0
CUS-005002,Customer 05002,Mid-Market,Finance,North America,Country-10,2024-04-25 00:00:00+00:00,20255,13037018,67.31,38.27,56.17,0
CUS-005003,Customer 05003,SMB,Logistics,North America,Country-11,2024-12-21 00:00:00+00:00,9424,4929835,42.09,14.29,80.15,1
CUS-005004,Customer 05004,Enterprise,Retail,Middle East & Africa,Country-12,2023-07-03 00:00:00+00:00,14107,364725879,64.29,26.54,73.22,1
CUS-005005,Customer 05005,Enterprise,Government,Europe,Country-13,2023-08-30 00:00:00+00:00,4355,833018195,61.28,64.34,38.15,0
CUS-005006,Customer 05006,Mid-Market,Manufacturing,North America,Country-14,2023-03-21 00:00:00+00:00,10827,11661772,85.6,43.96,56.52,0
CUS-005007,Customer 05007,SMB,Logistics,Latin America,Country-15,2024-08-30 00:00:00+00:00,11910,1816394,43.52,26.38,71.06,1
CUS-005008,Customer 05008,Mid-Market,Energy,Europe,Country-16,2024-10-21 00:00:00+00:00,836,5279637,56.93,26.17,64.05,1
CUS-005009,Customer 05009,SMB,Education,Asia Pacific,Country-17,2023-09-13 00:00:00+00:00,22917,715765,56.22,33.03,79.97,1
CUS-005010,Customer 05010,Mid-Market,Logistics,North America,Country-18,2023-12-12 00:00:00+00:00,16083,21656976,46.22,16.33,85.52,1
CUS-005011,Customer 05011,Enterprise,Technology,North America,Country-19,2024-05-27 00:00:00+00:00,4595,968788665,87.88,71.97,32.01,0
CUS-005012,Customer 05012,Mid-Market,Logistics,North America,Country-20,2024-11-11 00:00:00+00:00,22440,11552569,57.5,17.9,77.36,1
CUS-005013,Customer 05013,Enterprise,Finance,Middle East & Africa,Country-21,2023-09-30 00:00:00+00:00,17293,78030569,52.63,35.67,62.25,1
CUS-005014,Customer 05014,SMB,Technology,Asia Pacific,Country-22,2024-03-15 00:00:00+00:00,17336,2502874,36.57,16.17,92.04,1
CUS-005015,Customer 05015,Enterprise,Government,Latin America,Country-23,2023-06-16 00:00:00+00:00,23325,386104413,56.67,40.87,43.69,0
CUS-005016,Customer 05016,Mid-Market,Retail,North America,Country-00,2024-12-29 00:00:00+00:00,10118,24138665,59.14,30.92,74.42,1
CUS-005017,Customer 05017,Mid-Market,Finance,Latin America,Country-01,2025-02-25 00:00:00+00:00,8894,20039810,46.89,19.89,78.38,1
CUS-005018,Customer 05018,Mid-Market,Retail,Europe,Country-02,2024-10-27 00:00:00+00:00,15432,22234719,45.35,27.76,75.15,1
CUS-005019,Customer 05019,Mid-Market,Technology,Asia Pacific,Country-03,2025-01-03 00:00:00+00:00,22215,24637948,62.09,42.07,69.59,1
CUS-005020,Customer 05020,Mid-Market,Logistics,Europe,Country-04,2024-11-18 00:00:00+00:00,20328,17831528,58.62,34.84,61.82,1
CUS-005021,Customer 05021,SMB,Retail,Asia Pacific,Country-05,2025-01-22 00:00:00+00:00,19671,777994,60.93,13.66,67.43,1
CUS-005022,Customer 05022,SMB,Technology,North America,Country-06,2024-01-22 00:00:00+00:00,19111,2703483,60.31,28.11,64.25,1
CUS-005023,Customer 05023,SMB,Telecom,North America,Country-07,2023-07-04 00:00:00+00:00,898,2800547,44.86,21.53,78.56,1
CUS-005024,Customer 05024,Mid-Market,Logistics,Latin America,Country-08,2025-05-15 00:00:00+00:00,12292,14629120,65.0,39.7,71.85,1
CUS-005025,Customer 05025,Mid-Market,Healthcare,North America,Country-09,2023-01-03 00:00:00+00:00,8908,14820793,38.29,13.36,83.92,1
CUS-005026,Customer 05026,Mid-Market,Manufacturing,North America,Country-10,2023-12-31 00:00:00+00:00,9057,14842628,67.74,22.68,88.16,1
CUS-005027,Customer 05027,Mid-Market,Retail,Middle East & Africa,Country-11,2024-10-15 00:00:00+00:00,21403,14898604,63.75,35.89,47.83,0
CUS-005028,Customer 05028,Mid-Market,Telecom,North America,Country-12,2024-12-14 00:00:00+00:00,9936,19984486,71.36,32.66,63.82,1
CUS-005029,Customer 05029,Mid-Market,Telecom,Asia Pacific,Country-13,2024-09-08 00:00:00+00:00,20924,6022840,53.71,19.39,87.87,1
CUS-005030,Customer 05030,Enterprise,Government,Latin America,Country-14,2024-03-16 00:00:00+00:00,22700,96463329,67.83,31.82,74.79,1
CUS-005031,Customer 05031,Enterprise,Telecom,Latin America,Country-15,2025-04-10 00:00:00+00:00,11391,401882168,67.92,33.34,52.98,0
CUS-005032,Customer 05032,SMB,Manufacturing,North America,Country-16,2023-07-31 00:00:00+00:00,4267,665228,64.08,30.22,63.9,1
CUS-005033,Customer 05033,Enterprise,Energy,Asia Pacific,Country-17,2023-05-08 00:00:00+00:00,17468,827269130,75.96,60.71,38.32,0
CUS-005034,Customer 05034,Mid-Market,Retail,Asia Pacific,Country-18,2024-07-20 00:00:00+00:00,21577,10024405,37.06,21.29,74.06,1
CUS-005035,Customer 05035,Mid-Market,Finance,Europe,Country-19,2023-10-16 00:00:00+00:00,10166,23740640,67.02,29.35,78.83,1
CUS-005036,Customer 05036,Enterprise,Energy,Latin America,Country-20,2024-02-27 00:00:00+00:00,4902,590785870,65.51,50.45,49.64,0
CUS-005037,Customer 05037,SMB,Healthcare,Middle East & Africa,Country-21,2024-02-16 00:00:00+00:00,13026,2566524,59.18,23.08,66.81,1
CUS-005038,Customer 05038,Enterprise,Technology,North America,Country-22,2023-08-26 00:00:00+00:00,24522,894475170,79.54,65.07,38.16,0
CUS-005039,Customer 05039,SMB,Telecom,North America,Country-23,2025-06-17 00:00:00+00:00,12938,4678100,61.37,18.74,84.86,1
CUS-005040,Customer 05040,SMB,Government,Latin America,Country-00,2023-12-11 00:00:00+00:00,11222,3115018,58.54,34.71,57.24,0
CUS-005041,Customer 05041,Enterprise,Healthcare,Europe,Country-01,2024-08-26 00:00:00+00:00,11012,636275355,85.12,60.25,33.52,0
CUS-005042,Customer 05042,Enterprise,Government,Latin America,Country-02,2023-05-24 00:00:00+00:00,18342,40723802,87.88,25.06,69.96,1
