product_id,product_name,category,subcategory,supplier_id,unit_cost,list_price,margin_rate,demand_score,lifecycle_stage,is_active,lead_time_days,avg_predicted_demand,std_predicted_demand,safety_stock,reorder_point,optimal_inventory_target
PRD-00332,Product 0332,Analytics,Dashboards,SUP-00108,9182.94,10979.77,0.196,87.12,Mature,1,35,39.084008717707086,17.885744257902882,31.88,77.48,116.56
PRD-00333,Product 0333,Analytics,Data Modeling,SUP-00112,9249.93,13971.19,0.51,79.47,Decline,1,26,36.50519728593288,16.911833094402823,25.98,57.62,94.13
PRD-00334,Product 0334,Automation,Workflow,SUP-00074,2719.95,4050.12,0.489,60.68,Mature,1,32,28.082385081806375,13.406539251480249,22.85,52.8,80.88
PRD-00335,Product 0335,Operations,Procurement,SUP-00114,2312.24,3016.7,0.305,71.05,Mature,1,38,34.30711890040579,15.635411217017928,29.04,72.5,106.81
PRD-00336,Product 0336,Finance,Expense Control,SUP-00049,11920.74,18337.8,0.538,40.48,Mature,1,32,25.79028765790007,12.130038843634653,20.67,48.18,73.97
PRD-00337,Product 0337,Finance,Revenue Ops,SUP-00061,4996.12,7561.32,0.513,64.34,Mature,0,26,31.069850329350885,14.248636535864936,21.89,48.82,79.89
PRD-00338,Product 0338,Finance,Revenue Ops,SUP-00077,8584.77,10479.72,0.221,56.9,Growth,1,44,31.429745819362033,12.141255529903379,24.26,70.36,101.79
PRD-00339,Product 0339,Analytics,Reporting,SUP-00037,2273.5,3169.96,0.394,85.11,Growth,1,34,37.910801489005244,17.687227404394914,31.07,74.04,111.95
PRD-00340,Product 0340,Operations,Procurement,SUP-00130,10640.19,13338.82,0.254,51.35,Decline,0,28,29.16632685275306,14.1836195590053,22.61,49.83,79.0
PRD-00341,Product 0341,Finance,Budgeting,SUP-00121,1469.47,1842.59,0.254,44.08,Mature,1,25,21.29913886762594,10.919782751070144,16.45,34.2,55.5
PRD-00342,Product 0342,Operations,Logistics,SUP-00083,3197.43,4299.9,0.345,44.73,Intro,1,26,22.28179496582891,11.548445352578934,17.74,37.05,59.33
PRD-00343,Product 0343,Security,IAM,SUP-00050,2709.12,3385.62,0.25,76.55,Intro,1,11,32.93364823913201,17.584977294373,17.57,29.65,62.58
PRD-00344,Product 0344,Finance,Budgeting,SUP-00081,2541.95,3927.52,0.545,58.87,Mature,1,14,29.91206773521143,12.884723988895658,14.52,28.48,58.39
PRD-00345,Product 0345,Analytics,Reporting,SUP-00052,11281.9,15518.11,0.375,33.37,Mature,1,25,21.785254162669847,12.31355248862751,18.55,36.7,58.49
PRD-00346,Product 0346,Analytics,Reporting,SUP-00038,729.98,1141.26,0.563,79.25,Mature,1,31,36.224081815488574,15.779941977130353,26.47,63.9,100.12
PRD-00347,Product 0347,Analytics,Reporting,SUP-00104,12143.86,17255.79,0.421,36.32,Growth,1,30,21.939173665449538,9.320443794747344,15.38,37.32,59.26
PRD-00348,Product 0348,Operations,Procurement,SUP-00032,12152.97,17552.0,0.444,52.68,Mature,1,9,27.94138187481345,13.57381105483786,12.27,20.65,48.59
PRD-00349,Product 0349,Analytics,Forecasting,SUP-00111,3649.83,5221.75,0.431,58.42,Decline,1,22,27.63706050744877,15.483757506336056,21.88,42.15,69.79
PRD-00350,Product 0350,Analytics,Reporting,SUP-00109,8554.47,10788.81,0.261,43.37,Mature,1,37,25.254571060248864,11.439968275289827,20.96,52.11,77.36
PRD-00351,Product 0351,Security,Compliance,SUP-00001,3230.72,4006.15,0.24,33.15,Mature,1,45,16.762485042438605,6.905049197894299,13.95,39.09,55.85
PRD-00352,Product 0352,Security,Compliance,SUP-00029,5419.3,7108.16,0.312,75.83,Growth,1,30,34.32975876386829,14.552405280756393,24.01,58.34,92.67
PRD-00353,Product 0353,Automation,Scheduling,SUP-00081,14020.94,20682.13,0.475,73.08,Growth,1,14,35.08003533073001,18.701553540283573,21.08,37.45,72.53
PRD-00354,Product 0354,Finance,Revenue Ops,SUP-00005,9154.0,14285.37,0.561,62.91,Intro,1,45,30.70165804490454,16.636168134938245,33.62,79.67,110.37
PRD-00355,Product 0355,Security,Compliance,SUP-00132,17367.28,21670.55,0.248,68.21,Growth,1,44,30.736049986992015,14.925826470882772,29.83,74.91,105.65
PRD-00356,Product 0356,Operations,Logistics,SUP-00092,16892.34,20548.92,0.216,33.08,Growth,0,43,21.24305989392424,8.180760662718283,16.16,46.61,67.85
PRD-00357,Product 0357,Operations,Logistics,SUP-00065,3959.98,6147.96,0.553,70.87,Mature,1,37,34.409044175353706,17.637198487614054,32.32,74.76,109.17
PRD-00358,Product 0358,Operations,Logistics,SUP-00067,14649.21,19598.1,0.338,69.03,Intro,1,17,31.50792234535704,14.960666674284507,18.58,36.43,67.94
PRD-00359,Product 0359,Security,IAM,SUP-00057,6207.81,8014.32,0.291,69.52,Decline,1,31,31.16950850306129,13.207766230167467,22.15,54.36,85.53
PRD-00360,Product 0360,Security,Threat Detection,SUP-00106,6948.19,8224.73,0.184,69.46,Decline,1,23,35.0465168467696,14.007035379006375,20.24,47.11,82.16
PRD-00361,Product 0361,Analytics,Data Modeling,SUP-00100,10750.46,13635.47,0.268,78.9,Growth,1,35,34.46176045975012,16.35571184549644,29.15,69.36,103.82
PRD-00362,Product 0362,Operations,Logistics,SUP-00009,9113.91,10924.32,0.199,60.03,Decline,1,40,30.548802787961836,16.40880861514115,31.26,71.99,102.54
PRD-00363,Product 0363,Finance,Budgeting,SUP-00031,16842.27,25006.65,0.485,63.07,Growth,1,15,30.95092383327981,14.493465620202656,16.91,32.39,63.34
PRD-00364,Product 0364,Operations,Logistics,SUP-00133,16308.55,19737.31,0.21,39.31,Mature,1,20,26.410482315295138,10.863930632804598,14.64,32.25,58.66
PRD-00365,Product 0365,Automation,Workflow,SUP-00149,8102.11,12239.99,0.511,73.66,Mature,1,32,35.25014963141946,15.988285165930215,27.25,64.85,100.1
PRD-00366,Product 0366,Finance,Budgeting,SUP-00136,14894.72,22072.77,0.482,50.63,Intro,1,25,25.373498183990236,13.84718658863476,20.86,42.0,67.37
PRD-00367,Product 0367,Operations,Inventory Control,SUP-00038,16456.46,19659.43,0.195,51.86,Mature,1,31,27.19961576996827,12.398862319771972,20.8,48.91,76.11
PRD-00368,Product 0368,Finance,Expense Control,SUP-00136,13049.42,21096.78,0.617,55.05,Mature,1,25,28.023344551598974,13.005000731924456,19.59,42.94,70.96
PRD-00369,Product 0369,Operations,Maintenance,SUP-00112,12585.23,20272.64,0.611,43.77,Mature,1,26,26.13234943994516,13.834864473341401,21.25,43.9,70.03
PRD-00370,Product 0370,Operations,Logistics,SUP-00034,10188.32,16269.16,0.597,60.19,Mature,1,29,27.68367382338345,14.521599088256064,23.56,50.32,78.0
PRD-00371,Product 0371,Finance,Expense Control,SUP-00109,12483.77,16081.21,0.288,76.01,Mature,1,37,33.945393522603574,15.516228144469192,28.43,70.3,104.25
PRD-00372,Product 0372,Finance,Budgeting,SUP-00124,2732.5,4027.75,0.474,43.1,Mature,1,12,22.26934101830128,11.383877751893532,11.88,20.79,43.06
PRD-00373,Product 0373,Security,Threat Detection,SUP-00115,3769.09,5190.82,0.377,61.72,Mature,1,29,27.908445618161487,14.489834419774343,23.51,50.49,78.4
PRD-00374,Product 0374,Operations,Procurement,SUP-00153,6666.4,8845.3,0.327,73.33,Mature,0,29,33.74661266209656,14.092454261852883,22.86,55.48,89.23
PRD-00375,Product 0375,Finance,Revenue Ops,SUP-00135,16985.46,23216.27,0.367,19.84,Mature,1,37,11.745782759968908,4.204934316895227,7.71,22.2,33.95
PRD-00376,Product 0376,Operations,Maintenance,SUP-00114,5429.06,8068.53,0.486,93.52,Growth,1,38,39.8416831884265,16.074161241373325,29.85,80.32,120.16
PRD-00377,Product 0377,Analytics,Forecasting,SUP-00084,2381.7,2923.98,0.228,54.15,Decline,1,11,28.068490541054217,14.327024302783077,14.31,24.6,52.67
PRD-00378,Product 0378,Finance,Revenue Ops,SUP-00098,8372.72,11517.32,0.376,46.11,Decline,1,11,22.793358434163448,10.859519684003578,10.85,19.21,42.0
PRD-00379,Product 0379,Security,Risk Scoring,SUP-00145,6156.65,9801.78,0.592,63.39,Mature,1,23,31.963779486310113,15.828915851391384,22.87,47.38,79.34
PRD-00380,Product 0380,Analytics,Reporting,SUP-00065,17829.51,25832.63,0.449,50.53,Decline,1,37,26.951440179677405,12.472872539123532,22.86,56.1,83.05
PRD-00381,Product 0381,Operations,Maintenance,SUP-00098,7013.97,11107.86,0.584,60.8,Mature,1,11,29.488887850553784,13.892619011885543,13.88,24.69,54.18
PRD-00382,Product 0382,Finance,Revenue Ops,SUP-00057,10168.83,12114.46,0.191,49.27,Mature,1,31,27.653926709330996,14.107515631590328,23.66,52.24,79.89
PRD-00383,Product 0383,Finance,Expense Control,SUP-00155,17381.41,24853.72,0.43,81.16,Mature,1,33,36.56251604765146,14.863736136783462,25.72,65.94,102.5
PRD-00384,Product 0384,Analytics,Reporting,SUP-00143,16046.88,23858.12,0.487,99.0,Growth,1,19,42.19214212987917,21.580756299713606,28.34,55.06,97.25
PRD-00385,Product 0385,Operations,Procurement,SUP-00015,16255.61,21601.67,0.329,74.29,Mature,1,40,33.1785190463203,16.452813076464963,31.35,75.59,108.77
PRD-00386,Product 0386,Analytics,Forecasting,SUP-00026,14274.66,17619.97,0.234,65.39,Mature,1,22,32.85710531894245,14.104407348539707,19.93,44.03,76.89
PRD-00387,Product 0387,Operations,Procurement,SUP-00135,6570.08,8012.5,0.22,52.61,Decline,1,37,29.33235204303482,14.781500084726135,27.09,63.27,92.6
PRD-00388,Product 0388,Security,Threat Detection,SUP-00098,13947.21,19772.39,0.418,80.04,Mature,1,11,39.066344161867406,18.218615769462783,18.2,32.52,71.59
PRD-00389,Product 0389,Finance,Budgeting,SUP-00101,10803.94,13663.79,0.265,48.94,Growth,1,19,23.904832719951994,14.13049201403866,18.55,33.69,57.59
PRD-00390,Product 0390,Analytics,Data Modeling,SUP-00027,6581.5,7911.01,0.202,67.42,Mature,1,10,36.830820331589216,18.553134610207163,17.67,29.95,66.78
PRD-00391,Product 0391,Security,Risk Scoring,SUP-00143,9594.92,14825.93,0.545,53.16,Intro,1,19,23.685129994533312,12.57426625802009,16.51,31.51,55.2
PRD-00392,Product 0392,Operations,Logistics,SUP-00123,15571.91,23889.31,0.534,40.64,Mature,1,9,20.72548409939883,11.356210672418056,10.26,16.48,37.21
PRD-00393,Product 0393,Security,Compliance,SUP-00057,1250.96,1887.34,0.509,58.38,Mature,1,31,30.391849961757607,14.873270429918827,24.95,56.35,86.74
PRD-00394,Product 0394,Security,Threat Detection,SUP-00142,16184.32,22997.39,0.421,45.25,Decline,1,14,18.8593627426136,9.952376959477748,11.22,20.02,38.88
PRD-00395,Product 0395,Operations,Procurement,SUP-00105,12803.81,18016.52,0.407,87.09,Growth,1,43,37.938672976307586,17.055795810781042,33.69,88.07,126.01
PRD-00396,Product 0396,Automation,RPA,SUP-00139,5934.43,8437.31,0.422,49.18,Mature,1,41,21.356037199302186,10.091113512969486,19.46,48.65,70.01
PRD-00397,Product 0397,Automation,Workflow,SUP-00083,7289.02,11079.19,0.52,59.79,Mature,1,26,29.28333905450872,13.793546630298266,21.19,46.57,75.85
PRD-00398,Product 0398,Automation,Integration,SUP-00065,7820.37,11501.32,0.471,50.96,Mature,0,37,26.186334813882816,11.57563534730017,21.21,53.51,79.7
PRD-00399,Product 0399,Automation,RPA,SUP-00122,7838.27,9746.44,0.243,41.0,Mature,1,19,23.440391649751398,11.982227165141143,15.73,30.58,54.02
PRD-00400,Product 0400,Automation,Scheduling,SUP-00011,444.41,592.45,0.333,73.64,Growth,1,15,36.29807292685777,15.886257513006656,18.53,36.68,72.98
PRD-00401,Product 0401,Operations,Inventory Control,SUP-00106,3319.48,4915.06,0.481,60.39,Mature,1,23,26.392451026493752,14.391022459035467,20.79,41.02,67.41
PRD-00402,Product 0402,Automation,Workflow,SUP-00152,7887.02,11218.96,0.422,99.0,Intro,1,36,37.90223534326182,15.167604910866592,27.42,72.9,110.8
PRD-00403,Product 0403,Automation,Scheduling,SUP-00143,1702.23,2706.31,0.59,79.81,Decline,1,19,35.730414705062906,15.60855186825706,20.5,43.13,78.86
PRD-00404,Product 0404,Analytics,Dashboards,SUP-00049,2591.4,3375.4,0.303,63.19,Growth,0,32,30.20172214390242,13.659903463119852,23.28,55.5,85.7
PRD-00405,Product 0405,Finance,Expense Control,SUP-00069,16719.68,25042.37,0.498,68.24,Decline,1,29,30.536187523140587,13.214845062058389,21.44,50.96,81.5
PRD-00406,Product 0406,Analytics,Reporting,SUP-00036,10221.71,15258.96,0.493,60.47,Growth,1,44,31.939206204466938,14.910437040008176,29.79,76.63,108.57
PRD-00407,Product 0407,Security,Compliance,SUP-00094,16282.81,24627.48,0.512,44.54,Growth,1,31,22.592276624252992,12.273785784756685,20.59,43.94,66.53
PRD-00408,Product 0408,Finance,Revenue Ops,SUP-00107,11719.86,17140.81,0.463,37.57,Mature,1,44,21.6459975867853,9.468136318948698,18.92,50.67,72.32
PRD-00409,Product 0409,Operations,Maintenance,SUP-00137,6456.48,10141.48,0.571,44.06,Growth,1,36,22.860702781227715,11.331565359438487,20.48,47.91,70.77
PRD-00410,Product 0410,Finance,Planning,SUP-00136,14617.83,22273.01,0.524,84.74,Mature,1,25,39.019072127328464,19.311605833992655,29.09,61.61,100.63
PRD-00411,Product 0411,Analytics,Forecasting,SUP-00090,10435.4,16058.99,0.539,66.37,Mature,1,30,31.10141209846888,15.410140710000139,25.43,56.53,87.63
PRD-00412,Product 0412,Security,Threat Detection,SUP-00046,9509.36,13086.65,0.376,71.13,Growth,1,40,33.96832258879509,12.137541464612632,23.13,68.42,102.39
PRD-00413,Product 0413,Finance,Budgeting,SUP-00069,1721.8,2084.58,0.211,75.38,Mature,1,29,28.96619553563381,14.755581187284989,23.94,51.94,80.91
PRD-00414,Product 0414,Analytics,Data Modeling,SUP-00061,3756.93,5337.22,0.421,58.6,Growth,1,26,30.281468778963017,15.82337219953576,24.31,50.55,80.83
PRD-00415,Product 0415,Finance,Expense Control,SUP-00075,801.67,1115.11,0.391,51.71,Mature,0,8,24.23300238094576,13.156737747087227,11.21,17.67,41.9
PRD-00416,Product 0416,Analytics,Dashboards,SUP-00044,1606.92,2552.71,0.589,96.34,Mature,1,33,38.81564865264953,16.177611675678204,28.0,70.7,109.52
PRD-00417,Product 0417,Operations,Maintenance,SUP-00124,16047.43,23720.93,0.478,71.02,Mature,0,12,29.850761360572097,17.256767243504623,18.01,29.95,59.8
PRD-00418,Product 0418,Finance,Budgeting,SUP-00108,14256.86,21787.73,0.528,33.71,Intro,1,35,21.09055401028558,8.662989532929009,15.44,40.05,61.14
PRD-00419,Product 0419,Automation,Scheduling,SUP-00151,4049.63,6023.18,0.487,32.16,Mature,1,26,13.475193489708023,5.541927610037644,8.51,20.19,33.67
PRD-00420,Product 0420,Finance,Budgeting,SUP-00010,4414.59,6445.22,0.46,74.75,Growth,0,22,31.636225288573275,16.911390114675896,23.9,47.1,78.74
PRD-00421,Product 0421,Security,Threat Detection,SUP-00033,8862.28,14020.15,0.582,46.98,Growth,1,22,25.825330434322147,10.524846633569021,14.87,33.81,59.64
PRD-00422,Product 0422,Operations,Procurement,SUP-00002,5996.77,7253.58,0.21,59.79,Growth,1,33,27.44824272861201,12.068382219546603,20.88,51.07,78.52
PRD-00423,Product 0423,Analytics,Reporting,SUP-00040,10020.06,15675.92,0.564,24.81,Growth,1,43,16.252330931843613,6.637391625943261,13.11,36.41,52.66
PRD-00424,Product 0424,Analytics,Reporting,SUP-00018,3961.62,6076.08,0.534,54.13,Decline,1,42,29.99712668725842,12.706045773935113,24.81,66.81,96.81
PRD-00425,Product 0425,Analytics,Dashboards,SUP-00031,7377.61,11929.52,0.617,77.51,Mature,1,15,34.54298716637,17.26529446060852,20.14,37.41,71.95
PRD-00426,Product 0426,Automation,Scheduling,SUP-00091,16495.37,20449.83,0.24,52.9,Intro,1,39,28.77068928855965,12.539473572806388,23.59,60.99,89.76
PRD-00427,Product 0427,Automation,Scheduling,SUP-00031,8308.85,12885.2,0.551,42.11,Mature,1,15,25.336490612053854,14.826782368946354,17.3,29.97,55.31
PRD-00428,Product 0428,Operations,Inventory Control,SUP-00093,15764.84,20296.68,0.287,57.85,Mature,1,16,29.16085190634654,13.842597166627968,16.68,32.23,61.39
PRD-00429,Product 0429,Automation,RPA,SUP-00010,9601.39,11590.74,0.207,62.59,Mature,1,22,28.654848245363286,13.291206103652582,18.78,39.79,68.44
PRD-00430,Product 0430,Security,Threat Detection,SUP-00109,7726.51,9971.67,0.291,56.01,Mature,1,37,29.798644274535754,15.374406818651451,28.17,64.92,94.72
PRD-00431,Product 0431,Finance,Budgeting,SUP-00128,9224.71,11490.0,0.246,35.17,Mature,1,8,22.626579162389696,10.953146504886258,9.33,15.36,37.99
PRD-00432,Product 0432,Finance,Planning,SUP-00132,13358.08,17447.61,0.306,68.69,Mature,1,44,31.424880991417798,14.609304520593776,29.19,75.28,106.7
PRD-00433,Product 0433,Operations,Logistics,SUP-00055,17972.76,28443.04,0.583,52.24,Mature,1,40,26.230221006552974,13.480057515500175,25.68,60.65,86.88
PRD-00434,Product 0434,Security,Compliance,SUP-00052,604.95,888.4,0.469,64.96,Intro,1,25,29.331617436649005,12.136440980881352,18.28,42.72,72.05
PRD-00435,Product 0435,Operations,Logistics,SUP-00068,9341.25,13369.47,0.431,45.4,Mature,1,17,21.216805978727756,14.321076538961618,17.79,29.81,51.03
PRD-00436,Product 0436,Operations,Procurement,SUP-00143,12121.51,18954.41,0.564,83.18,Growth,1,19,36.987353611227235,15.424252982398613,20.25,43.68,80.67
PRD-00437,Product 0437,Operations,Maintenance,SUP-00139,7328.94,11546.47,0.575,74.11,Growth,1,41,31.868784545960615,16.0630716358329,30.98,74.53,106.4
PRD-00438,Product 0438,Automation,Scheduling,SUP-00083,10321.1,16554.61,0.604,55.89,Growth,1,26,27.436248442148308,13.174254319722147,20.24,44.02,71.46
PRD-00439,Product 0439,Automation,RPA,SUP-00147,1035.03,1620.71,0.566,67.17,Growth,1,18,29.669796165807053,15.366888759017593,19.64,37.44,67.11
PRD-00440,Product 0440,Security,Risk Scoring,SUP-00045,5101.24,7855.84,0.54,89.81,Growth,1,26,38.59128646885514,13.897421343697093,21.35,54.8,93.39
PRD-00441,Product 0441,Finance,Planning,SUP-00088,6836.32,8163.5,0.194,81.98,Decline,1,37,35.16799978842879,15.332630209065995,28.1,71.47,106.64
PRD-00442,Product 0442,Operations,Procurement,SUP-00031,7357.11,10485.28,0.425,87.66,Intro,1,15,34.49480748190409,17.00962960459229,19.85,37.1,71.59
PRD-00443,Product 0443,Security,IAM,SUP-00016,12292.53,16626.74,0.353,72.29,Mature,1,36,34.3513144260345,15.362809034364734,27.77,68.99,103.34
PRD-00444,Product 0444,Finance,Revenue Ops,SUP-00111,16249.98,19623.38,0.208,52.79,Mature,1,22,27.48049357845277,12.654103205383349,17.88,38.03,65.51
PRD-00445,Product 0445,Automation,Workflow,SUP-00074,1169.7,1426.97,0.22,72.0,Intro,1,32,34.79938424864439,14.531412856148965,24.76,61.88,96.68
PRD-00446,Product 0446,Operations,Inventory Control,SUP-00092,8127.8,11123.79,0.369,90.89,Growth,1,43,39.52093346242258,20.05056838941006,39.61,96.26,135.78
PRD-00447,Product 0447,Operations,Procurement,SUP-00147,7205.5,11500.33,0.596,72.3,Mature,1,18,33.419060996133204,15.055664717887963,19.24,39.29,72.71
PRD-00448,Product 0448,Automation,Workflow,SUP-00079,17368.7,23967.95,0.38,47.94,Growth,1,29,25.2567916832834,12.595059650956486,20.43,44.84,70.1
PRD-00449,Product 0449,Security,Risk Scoring,SUP-00145,12729.73,19350.65,0.52,63.13,Mature,1,23,32.06315164969676,16.46479031133279,23.79,48.37,80.43
PRD-00450,Product 0450,Security,Compliance,SUP-00093,17191.3,21891.55,0.273,74.93,Growth,1,16,36.97436397559009,16.66032403309302,20.08,39.8,76.77
PRD-00451,Product 0451,Operations,Inventory Control,SUP-00053,9095.94,11678.06,0.284,64.92,Growth,1,18,31.85242753468595,15.656128289590551,20.01,39.12,70.97
PRD-00452,Product 0452,Finance,Revenue Ops,SUP-00014,11327.02,17566.74,0.551,74.98,Mature,1,12,36.72238801092744,17.260982112095,18.01,32.7,69.42
PRD-00453,Product 0453,Automation,Integration,SUP-00156,15390.43,20126.51,0.308,51.47,Growth,1,22,31.441719911474127,15.059571473723343,21.28,44.34,75.78
PRD-00454,Product 0454,Security,Compliance,SUP-00128,731.82,1072.57,0.466,58.35,Growth,1,8,30.556973447383086,14.423724948273318,12.29,20.44,51.0
PRD-00455,Product 0455,Security,Threat Detection,SUP-00052,16661.01,19678.19,0.181,67.8,Growth,1,25,30.70073572042412,16.710902191555085,25.17,50.75,81.45
PRD-00456,Product 0456,Analytics,Forecasting,SUP-00114,8610.8,10266.7,0.192,68.61,Growth,1,38,31.80207115125463,15.280280490070695,28.38,68.66,100.46
PRD-00457,Product 0457,Analytics,Dashboards,SUP-00131,17307.81,24039.31,0.389,51.24,Mature,1,13,24.721814031540227,11.510392622948055,12.5,23.21,47.93
PRD-00458,Product 0458,Security,Risk Scoring,SUP-00004,242.67,349.32,0.439,20.36,Mature,1,15,11.827609165048338,4.4649168803379204,5.21,11.12,22.95
PRD-00459,Product 0459,Finance,Planning,SUP-00150,1759.52,2137.17,0.215,13.02,Mature,0,15,13.89316673639614,7.147954905196069,8.34,15.29,29.18
PRD-00460,Product 0460,Automation,Workflow,SUP-00022,1416.69,2162.72,0.527,61.2,Mature,1,38,30.900332317347903,15.233811961524454,28.29,67.43,98.33
PRD-00461,Product 0461,Operations,Inventory Control,SUP-00021,1078.78,1303.99,0.209,65.11,Decline,1,23,30.240243601428297,13.155626790332189,19.01,42.19,72.43
PRD-00462,Product 0462,Operations,Inventory Control,SUP-00072,2471.8,3633.41,0.47,58.48,Growth,1,44,30.025027778971037,13.02368518642781,26.02,70.06,100.09
PRD-00463,Product 0463,Operations,Inventory Control,SUP-00047,6047.36,8929.75,0.477,62.6,Mature,1,34,28.26024806468009,15.231743237015099,26.76,58.79,87.05
PRD-00464,Product 0464,Security,Compliance,SUP-00062,2478.85,3404.08,0.373,89.22,Mature,1,12,38.24416629882736,17.287511206161565,18.04,33.34,71.58
PRD-00465,Product 0465,Security,Threat Detection,SUP-00090,2676.47,3702.69,0.383,53.56,Mature,1,30,26.04715259269718,13.554593732739095,22.37,48.42,74.47
PRD-00466,Product 0466,Security,Compliance,SUP-00068,8141.22,9614.92,0.181,68.21,Mature,1,17,34.415429100614375,17.110354096680513,21.25,40.75,75.17
PRD-00467,Product 0467,Finance,Budgeting,SUP-00060,11307.65,16000.54,0.415,90.63,Growth,1,44,37.082830608465585,14.986436555606304,29.95,84.34,121.42
PRD-00468,Product 0468,Automation,Scheduling,SUP-00086,880.78,1156.46,0.313,44.38,Growth,1,23,22.851954884679568,13.794145981673969,19.93,37.45,60.3
PRD-00469,Product 0469,Analytics,Reporting,SUP-00157,10372.58,13275.02,0.28,92.1,Intro,1,16,37.73546936890703,19.258470200829862,23.21,43.34,81.08
PRD-00470,Product 0470,Finance,Expense Control,SUP-00112,10505.85,12895.73,0.227,78.51,Growth,1,26,33.18813743738437,16.53478857694069,25.4,54.16,87.35
PRD-00471,Product 0471,Security,IAM,SUP-00065,5827.19,8448.91,0.45,56.73,Growth,1,37,29.42261732512547,14.524910475896055,26.62,62.91,92.33
PRD-00472,Product 0472,Finance,Planning,SUP-00112,3454.04,5376.5,0.557,18.91,Growth,0,26,14.788220590922297,8.175583235713988,12.56,25.38,40.17
PRD-00473,Product 0473,Operations,Inventory Control,SUP-00135,11413.16,14094.81,0.235,85.64,Growth,1,37,36.44108784042962,15.118191717522745,27.7,72.64,109.08
PRD-00474,Product 0474,Security,Threat Detection,SUP-00008,14079.89,21130.41,0.501,92.09,Growth,1,13,39.75811921668023,15.459049277057279,16.79,34.02,73.78
PRD-00475,Product 0475,Operations,Logistics,SUP-00032,5166.93,7188.49,0.391,50.19,Mature,1,9,22.53358980286977,11.426060767591844,10.33,17.09,39.62
PRD-00476,Product 0476,Automation,RPA,SUP-00160,9213.97,10912.87,0.184,93.16,Mature,1,15,38.126581373000114,15.6966311999689,18.31,37.37,75.5
PRD-00477,Product 0477,Operations,Logistics,SUP-00158,1847.69,2578.14,0.395,33.26,Growth,1,33,14.248923503900773,6.696021748163589,11.59,27.26,41.51
PRD-00478,Product 0478,Automation,Workflow,SUP-00113,14089.95,21869.7,0.552,66.96,Mature,1,44,27.101552780890025,15.53241465517953,31.04,70.79,97.89
PRD-00479,Product 0479,Finance,Planning,SUP-00117,11954.06,19143.81,0.601,58.98,Decline,1,15,29.147035187897792,16.443416644472624,19.18,33.75,62.9
PRD-00480,Product 0480,Security,IAM,SUP-00146,7753.51,10741.63,0.385,39.27,Growth,1,34,23.865240328975595,11.68707122425951,20.53,47.58,71.45
PRD-00481,Product 0481,Security,Risk Scoring,SUP-00003,10924.11,15052.42,0.378,57.75,Mature,1,8,31.53655041094578,13.486706431501746,11.49,19.9,51.44
PRD-00482,Product 0482,Automation,Scheduling,SUP-00085,17194.67,22889.78,0.331,61.48,Intro,1,21,30.414056624333647,15.084555251290094,20.82,42.11,72.52
PRD-00483,Product 0483,Operations,Procurement,SUP-00028,10147.35,13664.21,0.347,41.78,Intro,1,16,19.508220559462547,10.110468149899043,12.18,22.58,42.09
PRD-00484,Product 0484,Security,Compliance,SUP-00153,7732.05,10743.46,0.389,73.48,Growth,1,29,32.15815668356061,16.89499403401893,27.41,58.5,90.66
PRD-00485,Product 0485,Security,Compliance,SUP-00017,8189.93,9950.89,0.215,50.41,Mature,1,21,23.852599355808234,11.119011769518929,15.35,32.05,55.9
PRD-00486,Product 0486,Analytics,Reporting,SUP-00020,3335.76,4887.27,0.465,55.89,Growth,1,44,27.43436584188248,13.865998253723772,27.71,67.95,95.38
PRD-00487,Product 0487,Operations,Procurement,SUP-00095,16386.41,21908.41,0.337,86.6,Growth,1,32,38.413115846375206,19.406798070380226,33.07,74.04,112.45
PRD-00488,Product 0488,Analytics,Forecasting,SUP-00053,9950.37,14633.74,0.471,50.87,Mature,0,18,26.722765109072952,12.920171686935047,16.51,32.54,59.26
PRD-00489,Product 0489,Security,Threat Detection,SUP-00134,7155.16,10434.81,0.458,23.55,Decline,1,20,13.899324293921993,6.197681984863147,8.35,17.62,31.52
PRD-00490,Product 0490,Operations,Procurement,SUP-00048,16857.87,26465.55,0.57,57.72,Mature,1,22,30.82577781314248,14.583133247456036,20.61,43.22,74.05
PRD-00491,Product 0491,Security,Threat Detection,SUP-00126,9951.42,12974.06,0.304,63.85,Growth,1,30,33.446695301811,14.504794588040095,23.93,57.38,90.83
PRD-00492,Product 0492,Analytics,Reporting,SUP-00063,2695.79,4290.77,0.592,57.9,Decline,0,16,27.841215312173365,13.96929965536935,16.83,31.68,59.52
PRD-00493,Product 0493,Finance,Budgeting,SUP-00093,12503.93,18381.65,0.47,76.63,Growth,1,16,34.53486763748195,15.557513835269152,18.75,37.17,71.7
PRD-00494,Product 0494,Analytics,Dashboards,SUP-00156,17408.97,25304.84,0.454,68.8,Decline,1,22,32.28438886969613,15.222668424818515,21.51,45.19,77.47
PRD-00495,Product 0495,Operations,Maintenance,SUP-00099,14895.87,21214.59,0.424,51.81,Intro,1,45,30.39059230638366,13.888689287066475,28.07,73.66,104.05
PRD-00496,Product 0496,Analytics,Reporting,SUP-00031,6893.75,8754.11,0.27,73.84,Decline,1,15,34.123979361701885,14.150433586327962,16.51,33.57,67.69
PRD-00497,Product 0497,Operations,Inventory Control,SUP-00151,14570.38,17239.16,0.183,69.88,Growth,1,26,29.79547978388979,14.797147337703882,22.73,48.55,78.35
