customer_id,cluster_id,persona,pca_x,pca_y,annual_revenue,customer_activity_score
CUS-003933,0,Stable Mid-Market,-0.8600421475088814,0.9527957504722605,2881460,35.908
CUS-003934,1,Enterprise Champions,1.6732098041882273,0.3002616806337031,304366787,57.9935
CUS-003935,2,Stable Mid-Market (Group 3),-0.6128873289742164,-1.2555810270988386,22003117,42.9105
CUS-003936,1,Enterprise Champions,2.78330026391176,-0.7814164955357927,685398583,69.6775
CUS-003937,2,Stable Mid-Market (Group 3),-0.6956838504786854,-1.0268902614570607,15521666,42.894
CUS-003938,3,Active Growth SMB,-0.2089762877526497,-0.5860634651945439,2669736,52.237
CUS-003939,2,Stable Mid-Market (Group 3),-0.8931333424605405,-0.5427760173486583,21273276,39.888000000000005
CUS-003940,3,Active Growth SMB,0.5953342882224866,-0.9798527063625391,396645333,38.2645
CUS-003941,1,Enterprise Champions,2.7635896637671133,-0.6758038293397471,833986247,58.403000000000006
CUS-003942,1,Enterprise Champions,3.1211858996850563,1.0411055953986623,357048327,59.101
CUS-003943,1,Enterprise Champions,1.9162706520972166,0.3381124831595221,504080735,54.2335
CUS-003944,2,Stable Mid-Market (Group 3),-1.1419186259610086,-0.40955588281252464,19809249,29.65450000000001
CUS-003945,2,Stable Mid-Market (Group 3),-0.3270079640929738,-0.3421799759417281,152601436,34.387
CUS-003946,2,Stable Mid-Market (Group 3),-1.6503086071449984,-0.44555020206695606,1301757,18.4285
CUS-003947,1,Enterprise Champions,2.031483049107172,0.26652452912750524,217679470,63.063
CUS-003948,1,Enterprise Champions,3.35884579826342,-0.16398852229906435,880547704,69.4845
CUS-003949,0,Stable Mid-Market,-1.2751289236075634,2.120439241878789,4466388,20.0795
CUS-003950,2,Stable Mid-Market (Group 3),-1.1960197242165993,-0.11227247357683753,20505191,25.79
CUS-003951,0,Stable Mid-Market,-0.6710773325763242,3.2599139776144757,4829640,35.6825
CUS-003952,0,Stable Mid-Market,-1.145983282608498,1.6133254013239453,2079500,27.367500000000003
CUS-003953,2,Stable Mid-Market (Group 3),-1.2625775361338456,-1.413355028522771,3529091,31.458
CUS-003954,2,Stable Mid-Market (Group 3),-1.5016397680057725,-0.9797535069224157,4575918,24.9765
CUS-003955,1,Enterprise Champions,2.886354068341622,0.5041458775921539,890349882,52.132000000000005
CUS-003956,3,Active Growth SMB,-0.19724722475038642,0.39050964158947227,3864308,51.276
CUS-003957,2,Stable Mid-Market (Group 3),-0.9659721300817181,-0.8686123413524878,1870030,38.41
CUS-003958,2,Stable Mid-Market (Group 3),-1.6041658455267018,0.16964524276169965,1458993,16.4695
CUS-003959,1,Enterprise Champions,3.748907851646388,-0.19101232496395382,809373537,77.147
CUS-003960,3,Active Growth SMB,0.6228327737499656,1.3633996790905256,7747515,59.185
CUS-003961,3,Active Growth SMB,-0.4613213761887369,-0.37301451833203875,18269212,44.8215
CUS-003962,1,Enterprise Champions,1.5455368690906501,0.11169484309731968,385100915,46.6075
CUS-003963,3,Active Growth SMB,0.33399069470220816,0.5531220798301211,19674714,60.2955
CUS-003964,1,Enterprise Champions,3.4445346123779848,0.0017600273689291508,681575916,69.60050000000001
CUS-003965,3,Active Growth SMB,-0.17301646122667882,-0.20920531666741637,16028036,45.9175
CUS-003966,1,Enterprise Champions,3.6136245457559393,-0.37319787031618146,963799986,62.265
CUS-003967,2,Stable Mid-Market (Group 3),-0.6820451334767558,-1.1258115260919672,21743498,44.108
CUS-003968,1,Enterprise Champions,2.7917751135076134,-0.3983371470724951,745385738,59.2515
CUS-003969,3,Active Growth SMB,-0.48758910524794785,-0.034161324959249895,7643683,39.551
CUS-003970,3,Active Growth SMB,0.7250082502196161,-1.2804608369981034,135636582,64.734
CUS-003971,0,Stable Mid-Market,-1.4464132713640114,1.0634469593526155,534015,22.1415
CUS-003972,1,Enterprise Champions,2.343841817184151,0.0029228308544872648,392190510,66.803
CUS-003973,3,Active Growth SMB,-0.3780940879740604,-0.30368785059270215,15814367,45.901500000000006
CUS-003974,3,Active Growth SMB,-0.1956987973150015,-0.7803181754960319,26218794,45.2645
CUS-003975,1,Enterprise Champions,2.8165135310597567,-0.04144376353598862,757373231,58.7105
CUS-003976,1,Enterprise Champions,3.904761183461533,-0.41093730669951606,935656018,72.22999999999999
CUS-003977,1,Enterprise Champions,4.20711182218911,0.14770213938116625,719817063,79.06700000000001
CUS-003978,3,Active Growth SMB,0.9653742874866412,0.6652902497982482,120878786,54.571
CUS-003979,3,Active Growth SMB,-0.7097364953448739,0.19973669799888213,24465695,31.9145
CUS-003980,2,Stable Mid-Market (Group 3),-0.8916615478253116,-0.25257252988047046,15992987,35.26050000000001
CUS-003981,3,Active Growth SMB,-0.04683357008724294,0.13729259703911567,118744844,38.1365
CUS-003982,2,Stable Mid-Market (Group 3),-0.9407664448753457,-0.1831315277222384,6766647,32.0685
CUS-003983,2,Stable Mid-Market (Group 3),-0.8754793674013057,-0.07878683681659308,7736716,33.2795
CUS-003984,1,Enterprise Champions,3.1770824505282342,-0.789888213728453,803123110,68.856
CUS-003985,0,Stable Mid-Market,-1.212704863971813,0.6375183718404893,7689637,26.7165
CUS-003986,1,Enterprise Champions,2.3490474173172915,-0.13603394778175462,487893889,61.1405
CUS-003987,1,Enterprise Champions,2.5958765770085797,-0.7800585966494068,608346272,67.0265
CUS-003988,0,Stable Mid-Market,-0.44512080233303103,0.6666133169924257,8427376,35.9035
CUS-003989,2,Stable Mid-Market (Group 3),-2.0857207741763077,-1.4896972681506462,4035031,9.9935
CUS-003990,0,Stable Mid-Market,-1.0603935614630542,2.0220742932907996,3514802,30.407
CUS-003991,2,Stable Mid-Market (Group 3),-0.6117929185257771,-0.9513729102618305,1942799,47.946
CUS-003992,3,Active Growth SMB,-0.17589224520231608,0.4219969903132075,21206033,45.5225
CUS-003993,1,Enterprise Champions,2.744615764992746,-0.4057516126717015,740836107,66.023
CUS-003994,2,Stable Mid-Market (Group 3),-1.0227599603852664,-0.553983725018534,20138510,35.4025
CUS-003995,1,Enterprise Champions,2.7363267352014593,0.17531092760445355,580835983,64.2235
CUS-003996,1,Enterprise Champions,2.9875245124376844,0.03478864429678421,892477906,59.5065
CUS-003997,1,Enterprise Champions,3.152259339040361,-0.40855721813947493,707578326,70.25750000000001
CUS-003998,0,Stable Mid-Market,-1.132745678202074,1.7388683525597037,9296244,23.324
CUS-003999,2,Stable Mid-Market (Group 3),-0.9957396712596575,-0.6917462209158038,7907083,36.5285
CUS-004000,1,Enterprise Champions,2.054958572406977,-0.37447777681153127,544602105,53.609
CUS-004001,0,Stable Mid-Market,-1.1612446999675217,0.9993798322555354,3941750,27.164
CUS-004002,0,Stable Mid-Market,-1.2574330510945475,1.1885051376068438,6689789,17.418
CUS-004003,0,Stable Mid-Market,-1.0804042787900827,1.09333756884811,3435830,29.1605
CUS-004004,1,Enterprise Champions,4.302488194744434,-0.043707187529729505,860751040,72.357
CUS-004005,3,Active Growth SMB,-0.3526660497427471,-0.08990660667167485,15002552,47.525
CUS-004006,3,Active Growth SMB,0.9881624750521713,-0.49956051485527836,147753359,56.724
CUS-004007,0,Stable Mid-Market,-0.7702178481462746,0.5559551542325496,18272025,33.510000000000005
CUS-004008,1,Enterprise Champions,3.1707225892261905,0.374532597817119,626212940,67.64150000000001
CUS-004009,1,Enterprise Champions,3.9328543444994084,-0.284195227473585,660388688,80.8405
CUS-004010,2,Stable Mid-Market (Group 3),-0.8813125997296153,-0.40732948445096384,24217351,34.807500000000005
CUS-004011,1,Enterprise Champions,1.5403963494885524,-1.3196303903361544,506836312,56.9825
CUS-004012,3,Active Growth SMB,0.7539767787398943,-0.2807078483902785,222512602,51.42150000000001
CUS-004013,2,Stable Mid-Market (Group 3),-1.4130699959098163,-0.4733354538555018,325855,27.1425
CUS-004014,3,Active Growth SMB,0.5406041691471921,-0.8716445477730924,183601512,54.319500000000005
CUS-004015,2,Stable Mid-Market (Group 3),-0.7956596994824171,-0.4333590994425342,9537099,42.060500000000005
CUS-004016,2,Stable Mid-Market (Group 3),-0.9552731720045358,0.24973192264145508,21032525,32.072
CUS-004017,1,Enterprise Champions,1.8816406869842575,-0.2777070942622365,476258065,55.510000000000005
CUS-004018,3,Active Growth SMB,-0.32638756943257596,0.7304318638061537,22892906,43.4025
CUS-004019,1,Enterprise Champions,1.8307849792019795,0.09882465650977355,324150178,58.0945
CUS-004020,2,Stable Mid-Market (Group 3),-0.8338457535750909,-0.6220300232580249,1288748,37.736
CUS-004021,3,Active Growth SMB,-0.030678414218042318,-0.3431683225187406,174523524,46.1405
CUS-004022,1,Enterprise Champions,4.703005474210287,0.08283538171137252,960755035,67.70150000000001
CUS-004023,3,Active Growth SMB,-0.6120490379995924,-0.0016590614557634065,4360403,41.558
CUS-004024,0,Stable Mid-Market,-1.1991223353726082,1.1126197786794774,3252393,30.4535
CUS-004025,2,Stable Mid-Market (Group 3),-1.577797250402887,-1.6467375371254545,2328727,24.972
CUS-004026,2,Stable Mid-Market (Group 3),-0.768366136349397,-0.3708567393529908,4341861,38.042
CUS-004027,0,Stable Mid-Market,-0.8349543628806545,0.5883755973874598,9921636,34.718
CUS-004028,3,Active Growth SMB,0.43160725111302517,1.2371615070069455,23392869,57.021
CUS-004029,2,Stable Mid-Market (Group 3),-0.8665065864151776,-0.7431929079671908,8405021,33.8255
CUS-004030,2,Stable Mid-Market (Group 3),-0.6994374143927797,-1.2059511424964777,2985184,45.819
CUS-004031,3,Active Growth SMB,0.037213094422849674,-0.0036732915992621564,16980405,53.334500000000006
CUS-004032,0,Stable Mid-Market,-0.4501727274002869,1.3951052226368093,22411445,36.422
CUS-004033,3,Active Growth SMB,-0.40486142774182426,-0.8042593321265502,23238928,46.1455
CUS-004034,3,Active Growth SMB,-0.5462350805264725,-0.6335479494683457,20776801,45.535
CUS-004035,1,Enterprise Champions,1.7951864824969388,0.1746551451342771,464566599,50.80850000000001
CUS-004036,2,Stable Mid-Market (Group 3),-0.7974979192474199,-0.3029792055419182,5010126,39.81
CUS-004037,3,Active Growth SMB,-0.1204976922958315,0.027769726917220437,19186837,53.1385
CUS-004038,0,Stable Mid-Market,-0.5867215265761935,1.2910543485064676,4586041,40.727500000000006
CUS-004039,3,Active Growth SMB,-0.5780594510941446,0.3408222412449009,16488584,41.3275
CUS-004040,0,Stable Mid-Market,-0.848753415531031,0.3310925287620196,4802931,32.0195
CUS-004041,2,Stable Mid-Market (Group 3),-0.901957611724459,0.1394172397552053,17508225,34.251000000000005
CUS-004042,0,Stable Mid-Market,-1.3071710007472384,1.6328486142473495,4521382,22.59
CUS-004043,1,Enterprise Champions,2.154063503301121,-0.6798925109836449,575024533,68.5245
CUS-004044,3,Active Growth SMB,-0.5722177573247347,-0.0800956851906645,4774189,45.2345
CUS-004045,0,Stable Mid-Market,-0.3019589445718773,1.5526814695476203,10947711,45.623000000000005
CUS-004046,3,Active Growth SMB,0.9114723084058155,-0.13223662547543194,118042010,61.5255
CUS-004047,1,Enterprise Champions,3.0961829579235363,-0.14677401180037564,679940679,70.2975
CUS-004048,1,Enterprise Champions,3.9897751131547015,-0.4884418461446476,971763561,76.4135
CUS-004049,2,Stable Mid-Market (Group 3),-1.0596947148644793,-0.04348795349570203,8728531,27.876
CUS-004050,2,Stable Mid-Market (Group 3),-1.0238639546668462,-1.0785918549197293,4165730,36.7385
CUS-004051,0,Stable Mid-Market,-1.2307224591195203,0.5423352628162118,346964,29.6515
CUS-004052,3,Active Growth SMB,-0.19997934374396367,-0.6200974409855295,14326821,52.8795
CUS-004053,0,Stable Mid-Market,-0.5419259202052019,1.3470394015708065,14048855,37.8865
CUS-004054,3,Active Growth SMB,0.14596869469484317,1.0878054470458713,21810265,53.221
CUS-004055,2,Stable Mid-Market (Group 3),-1.5586917554756907,-1.123415972051781,4451212,22.493
CUS-004056,0,Stable Mid-Market,-0.814101323202026,1.7741100098198124,511151,29.1085
CUS-004057,3,Active Growth SMB,-0.7758654963911399,0.15142781796284333,8082594,38.3265
CUS-004058,0,Stable Mid-Market,-0.954744536977215,4.229335016513734,1214778,24.9285
CUS-004059,3,Active Growth SMB,-0.5100499871119735,-0.18779508564386593,5911647,42.124
CUS-004060,2,Stable Mid-Market (Group 3),-1.1695558907526313,-1.485179568768768,3665382,36.5185
CUS-004061,2,Stable Mid-Market (Group 3),-1.1097915454312934,0.2344960016209416,1876364,30.151
CUS-004062,2,Stable Mid-Market (Group 3),-1.034179097264896,0.03238927693805352,564853,33.1345
CUS-004063,1,Enterprise Champions,5.042480885529901,-0.08886728984614645,893691729,85.123
CUS-004064,0,Stable Mid-Market,-0.7458620203938631,1.5976631423712302,9513266,27.854000000000003
CUS-004065,1,Enterprise Champions,3.0562844401642146,0.0941824838853947,630903718,77.7345
CUS-004066,2,Stable Mid-Market (Group 3),-1.2160565285922051,-1.4312998794141911,3175605,32.865
CUS-004067,2,Stable Mid-Market (Group 3),-1.0081142912610206,-0.6029493193252259,5971508,35.0775
CUS-004068,3,Active Growth SMB,-0.42276935604145427,0.2153613377621586,17885383,40.194
CUS-004069,2,Stable Mid-Market (Group 3),-1.358407634925293,-2.271731639543059,3804015,33.212500000000006
CUS-004070,1,Enterprise Champions,2.2189154448454125,-0.7327843975274076,511691121,65.4915
CUS-004071,2,Stable Mid-Market (Group 3),-0.6905796407807934,-0.597672681871165,17155197,42.42
CUS-004072,0,Stable Mid-Market,-1.665336191217108,0.9905738856261497,22938255,10.3085
CUS-004073,2,Stable Mid-Market (Group 3),-1.3969993364642947,-0.35722409788267273,23762910,23.923
CUS-004074,1,Enterprise Champions,3.4211051767854856,0.0821878707418187,549156944,74.63300000000001
CUS-004075,1,Enterprise Champions,2.494663702922419,-0.596328393440222,694098863,55.2235
CUS-004076,2,Stable Mid-Market (Group 3),-0.9372001296099085,-0.25367579381317085,11657133,33.2445
CUS-004077,2,Stable Mid-Market (Group 3),-0.5626722449712951,-1.8317627919013528,22163657,50.9295
CUS-004078,0,Stable Mid-Market,-0.5789722785053701,1.2753242430086762,7083489,35.989000000000004
CUS-004079,2,Stable Mid-Market (Group 3),-0.5503572883796872,-0.020475810531620238,155024133,30.8875
CUS-004080,3,Active Growth SMB,-0.528544386768438,-0.28092316712741644,20561270,39.309
CUS-004081,3,Active Growth SMB,-0.1832682542728805,0.27808202685726097,8498260,49.4635
CUS-004082,3,Active Growth SMB,1.268604267274684,0.09420841967571958,50747033,64.1755
CUS-004083,2,Stable Mid-Market (Group 3),-1.8302996990053426,0.06604651498763545,1249065,10.494
CUS-004084,0,Stable Mid-Market,-0.6254322030433275,1.3173838327379936,18466601,38.6885
CUS-004085,2,Stable Mid-Market (Group 3),-1.5879197031278949,-1.1481462446859871,23861900,18.687000000000005
CUS-004086,2,Stable Mid-Market (Group 3),-1.407606993983093,-2.3032909605188694,3819743,31.692
CUS-004087,3,Active Growth SMB,-0.3945287874812312,0.1815093166977167,24091652,43.165
CUS-004088,3,Active Growth SMB,0.8893430971448232,0.008688685255055461,17511549,67.7925
CUS-004089,1,Enterprise Champions,2.2417948348451366,-0.08357076795294388,687412072,53.6175
CUS-004090,1,Enterprise Champions,2.702531728548749,-0.6156395986781775,559869108,70.8935
CUS-004091,1,Enterprise Champions,1.9589761174543674,-0.6538841193124578,487738977,62.222
CUS-004092,2,Stable Mid-Market (Group 3),-1.235077088897493,-0.17854787039280592,4352319,30.1235
CUS-004093,2,Stable Mid-Market (Group 3),-1.2746838764142945,-0.21753952241597402,3819679,26.085
CUS-004094,1,Enterprise Champions,1.8581952272768427,-0.09593734620231202,475286909,51.3445
CUS-004095,1,Enterprise Champions,2.7641566957693273,-0.2744966669052361,655703601,60.1015
CUS-004096,2,Stable Mid-Market (Group 3),-1.236115005805638,-0.2975669201031084,22216679,27.371
CUS-004097,0,Stable Mid-Market,-0.9052222158050859,0.7721256802786737,14784871,31.672
CUS-004098,2,Stable Mid-Market (Group 3),-0.9857067387886795,-0.37624893026464346,22725897,30.868
CUS-004099,2,Stable Mid-Market (Group 3),-1.3065975889746893,0.26378159016820873,6590345,26.6215
CUS-004100,2,Stable Mid-Market (Group 3),-1.594413135466192,-1.514788264473854,688009,23.701
CUS-004101,3,Active Growth SMB,-0.7275963836997809,0.26953706093198704,13271410,32.83200000000001
CUS-004102,2,Stable Mid-Market (Group 3),-0.9430576814717828,-0.16168966545776575,20007816,35.260000000000005
CUS-004103,2,Stable Mid-Market (Group 3),-0.665884268074293,-1.3117324894617952,20385605,43.134
CUS-004104,0,Stable Mid-Market,-0.8898164507141599,0.43258110840255504,19700134,29.4205
CUS-004105,2,Stable Mid-Market (Group 3),-1.156783269968801,-0.3840352073251878,3799872,31.062000000000005
CUS-004106,1,Enterprise Champions,2.3838574678503712,0.6760353115050711,316391347,66.3225
CUS-004107,2,Stable Mid-Market (Group 3),-1.2104392316191013,-1.5468148510520492,517914,33.169000000000004
CUS-004108,0,Stable Mid-Market,-1.1914637001490154,1.4544609084859474,4495623,21.3765
CUS-004109,2,Stable Mid-Market (Group 3),-1.0691649635774543,-0.5450999539717428,4757942,33.1895
CUS-004110,0,Stable Mid-Market,-0.8500700378108084,0.4773493123995228,2576911,36.5145
CUS-004111,3,Active Growth SMB,-0.211757704512441,0.8584408650361377,12217688,48.040000000000006
CUS-004112,2,Stable Mid-Market (Group 3),-1.388612968700914,-2.7170202539482347,2683451,33.636
CUS-004113,2,Stable Mid-Market (Group 3),-1.0312039730616638,0.11039874820133155,1061662,34.056
CUS-004114,3,Active Growth SMB,0.19241111190139165,-0.43055274853140824,14938246,62.6225
CUS-004115,0,Stable Mid-Market,-1.2481967111968186,0.9210116581439788,4133232,23.4935
CUS-004116,1,Enterprise Champions,4.132314116115971,0.342453540281266,853684578,74.71549999999999
CUS-004117,3,Active Growth SMB,-0.13921104011531546,0.2453632452972332,24979146,48.659
CUS-004118,0,Stable Mid-Market,-0.9883320752053816,0.7126086377828542,3186572,34.494
CUS-004119,2,Stable Mid-Market (Group 3),-0.5294967571688272,-0.7279050017990062,8716331,45.527
CUS-004120,2,Stable Mid-Market (Group 3),-0.7701674545842472,-1.1943632103109425,11895469,40.63350000000001
CUS-004121,2,Stable Mid-Market (Group 3),-1.218069859193726,-0.03942751593865592,682173,30.4085
CUS-004122,2,Stable Mid-Market (Group 3),-1.156001186718927,-1.4031820073683599,1204131,36.838
CUS-004123,2,Stable Mid-Market (Group 3),-1.3526165061571287,-0.4728378738963984,2153696,27.8155
CUS-004124,2,Stable Mid-Market (Group 3),-0.7107705111156252,-0.4327503272287231,6251078,38.0005
CUS-004125,2,Stable Mid-Market (Group 3),-0.6610178676388996,-0.5052969401436792,2855552,44.633500000000005
CUS-004126,3,Active Growth SMB,1.33823037774617,-0.6307348863956583,353659072,59.49849999999999
CUS-004127,0,Stable Mid-Market,0.2874891728568155,1.5877708389649074,11212882,51.495000000000005
CUS-004128,2,Stable Mid-Market (Group 3),-1.2360856671110343,-1.085905177186355,17000442,25.3835
CUS-004129,0,Stable Mid-Market,-1.0631004295527513,3.943797432803104,1667892,25.3895
CUS-004130,0,Stable Mid-Market,-0.5952036013682519,0.7318013205589324,4694906,41.18750000000001
CUS-004131,2,Stable Mid-Market (Group 3),-1.1415451330322222,0.006651490595243774,4397496,33.34700000000001
CUS-004132,2,Stable Mid-Market (Group 3),-1.4426015541657051,-0.5554968539406312,5086567,23.569
CUS-004133,0,Stable Mid-Market,-0.7556328134084519,0.8436267925181876,12118398,38.6715
CUS-004134,3,Active Growth SMB,-0.13670945555102193,0.2896068584864991,6804864,50.801
CUS-004135,3,Active Growth SMB,-0.45526735304956906,-0.10541132281766451,18007047,43.4785
CUS-004136,3,Active Growth SMB,1.2541804220194108,-0.034911956974997965,68649118,61.3115
CUS-004137,3,Active Growth SMB,0.057983286995751296,-0.4916562764727973,5849477,59.803
CUS-004138,2,Stable Mid-Market (Group 3),-0.6847136850703622,-0.9737718362532517,3130609,48.982
CUS-004139,2,Stable Mid-Market (Group 3),-1.5046224343407977,-0.5129745408920048,4206510,24.409
CUS-004140,0,Stable Mid-Market,-1.663536003577929,1.2797071597535368,2476864,13.680000000000003
CUS-004141,3,Active Growth SMB,-0.7377328701989718,-0.0321202944831936,16925250,38.5205
CUS-004142,3,Active Growth SMB,0.6782730178741357,0.38153641211448,22819230,61.8005
CUS-004143,3,Active Growth SMB,1.619029786631742,-0.4222415833336651,279412653,70.0395
CUS-004144,3,Active Growth SMB,-0.557250596483963,-0.2647730061650972,18969564,37.52
CUS-004145,3,Active Growth SMB,-0.21086980646456024,-0.42704374833706465,3029190,51.136500000000005
CUS-004146,3,Active Growth SMB,1.6744085615002944,0.03852334497233682,216131370,64.5785
CUS-004147,2,Stable Mid-Market (Group 3),-0.5515021324147289,-0.4814209691469908,81026660,31.9085
CUS-004148,0,Stable Mid-Market,-0.24958282537648332,1.014887510470878,10191083,47.8575
CUS-004149,0,Stable Mid-Market,-0.47553599505079147,0.8327316854324434,4533289,38.3775
CUS-004150,2,Stable Mid-Market (Group 3),-1.0990895115113353,-0.5883728553512928,8213618,30.574
CUS-004151,3,Active Growth SMB,0.9207458382246119,0.17204429653380618,137490375,57.4435
CUS-004152,3,Active Growth SMB,-0.4974484610737133,0.34690758858589604,20097199,43.345
CUS-004153,2,Stable Mid-Market (Group 3),-0.8296801939190205,-0.30923361488097156,23669271,35.8025
CUS-004154,0,Stable Mid-Market,-0.8210338023563372,0.439068520404808,24734841,37.435
CUS-004155,0,Stable Mid-Market,-0.45465923718797185,1.3071602143767187,5499327,44.338
CUS-004156,1,Enterprise Champions,2.2261832659834524,-0.15394746891468145,449626910,67.60600000000001
CUS-004157,2,Stable Mid-Market (Group 3),-1.5334207128317556,-1.580995816233226,2085829,26.046
CUS-004158,1,Enterprise Champions,3.154365152548287,-0.20543632486242525,963460041,57.45399999999999
CUS-004159,3,Active Growth SMB,-0.36178932027230504,-0.2393200157254246,21981642,44.573
CUS-004160,3,Active Growth SMB,0.4697068536811439,0.4303741021359218,215463608,43.893
CUS-004161,0,Stable Mid-Market,-0.9785033977162574,0.827450637478975,13877651,28.006
CUS-004162,3,Active Growth SMB,-0.18699723463411583,-0.37544693913443794,19385969,52.42699999999999
CUS-004163,2,Stable Mid-Market (Group 3),-1.303956346758696,-0.5163983168133947,3671627,28.323500000000003
CUS-004164,0,Stable Mid-Market,-1.090306515416402,1.1089917809507888,4253479,30.339
CUS-004165,2,Stable Mid-Market (Group 3),-1.0197965749061315,-1.0014691613648647,13147700,32.4285
CUS-004166,1,Enterprise Champions,3.2939611171041827,-0.040312964435024516,855031241,66.48400000000001
CUS-004167,3,Active Growth SMB,1.0652079300202584,0.10096749272059871,204003291,49.277
CUS-004168,2,Stable Mid-Market (Group 3),-0.8880868220811127,-1.6601877276476744,5514767,42.919
CUS-004169,0,Stable Mid-Market,0.08880839677124512,3.109989444432147,7440766,45.598
CUS-004170,3,Active Growth SMB,-0.29475985266296284,0.40763468057336155,20419717,46.1605
CUS-004171,2,Stable Mid-Market (Group 3),-1.1723344449526631,-1.0502752935653255,3574951,33.173
CUS-004172,2,Stable Mid-Market (Group 3),-1.5709216447503451,-1.5498660927298271,2715085,22.9185
CUS-004173,2,Stable Mid-Market (Group 3),-1.3572592774169343,-1.719962895920601,3545740,31.81
CUS-004174,2,Stable Mid-Market (Group 3),-1.002740145431922,-1.3122335578346613,22351618,36.601
CUS-004175,0,Stable Mid-Market,-1.4992709386883303,2.98485409545953,4749132,15.3305
CUS-004176,0,Stable Mid-Market,-0.6397612105896855,1.0285456758894895,22938447,39.111
CUS-004177,2,Stable Mid-Market (Group 3),-1.192881867575952,-0.13291567362023707,23806997,22.686
CUS-004178,2,Stable Mid-Market (Group 3),-0.8346157766459837,-0.896030945369268,4418112,39.747
CUS-004179,3,Active Growth SMB,0.10098772638700877,-0.19433499729918435,11443643,55.6985
CUS-004180,2,Stable Mid-Market (Group 3),-1.1815682130771838,-2.8567732105204593,3981784,39.764500000000005
CUS-004181,0,Stable Mid-Market,-1.174977860298008,0.6507316160789992,4569771,25.2065
CUS-004182,1,Enterprise Champions,4.386316306505574,-0.28768874586370646,799038589,77.503
CUS-004183,3,Active Growth SMB,-0.17226442309582646,0.4472657000144789,24219620,45.2765
CUS-004184,0,Stable Mid-Market,-1.486099188105829,0.5039632229336974,6583512,15.666500000000005
CUS-004185,2,Stable Mid-Market (Group 3),-1.3635824125245823,0.29674132351258625,347184,21.6365
CUS-004186,2,Stable Mid-Market (Group 3),-0.9261407585829371,-0.6151117222046895,2751426,38.5155
CUS-004187,1,Enterprise Champions,3.125578312418968,0.28941076149006256,896728697,50.0235
CUS-004188,1,Enterprise Champions,3.513438449662889,-0.5351015701789961,767876615,71.83449999999999
CUS-004189,3,Active Growth SMB,0.44646795396115435,-0.48712811867586314,160188037,49.98
CUS-004190,3,Active Growth SMB,0.12087806082858732,0.7670634112693099,11909498,53.53000000000001
CUS-004191,1,Enterprise Champions,3.6386802134704084,-0.02413546514175205,770439552,61.453500000000005
CUS-004192,2,Stable Mid-Market (Group 3),-1.3464623872480106,0.21742132505380773,4827778,23.356
CUS-004193,0,Stable Mid-Market,-0.5656927130571541,1.1041419806739188,23772122,40.863
CUS-004194,0,Stable Mid-Market,-1.731070503873183,2.8701381005020288,1802339,2.5865
CUS-004195,1,Enterprise Champions,3.0212226237635083,0.004263210992126945,592101476,61.938500000000005
CUS-004196,0,Stable Mid-Market,-0.2237819617105572,1.0650933448932804,20951970,40.057500000000005
CUS-004197,0,Stable Mid-Market,0.5393043720711374,1.4879480422407,182372096,32.3015
CUS-004198,0,Stable Mid-Market,-0.988409213270961,1.1002889322708027,4665021,33.229
CUS-004199,3,Active Growth SMB,1.3226866971259859,0.30956689115235364,332523249,49.08
CUS-004200,1,Enterprise Champions,2.9416970303733074,-0.3189686445077769,948207553,62.590500000000006
CUS-004201,1,Enterprise Champions,1.8716604401419816,-0.31104592349939136,320377052,62.4345
CUS-004202,0,Stable Mid-Market,-1.097392582630343,2.219557584347094,393054,27.014000000000003
CUS-004203,1,Enterprise Champions,1.6135380988367034,-0.1431870079642779,520845371,59.386
CUS-004204,3,Active Growth SMB,-0.03588124947275774,0.919653709153782,24844425,51.8985
CUS-004205,2,Stable Mid-Market (Group 3),-1.3677640251046557,-1.150544027794285,1941755,30.112
CUS-004206,0,Stable Mid-Market,-1.7056947301206296,1.033814720124567,3839762,10.169
CUS-004207,3,Active Growth SMB,-0.30911344150628833,-0.40766022221426584,80037060,40.75500000000001
CUS-004208,1,Enterprise Champions,1.61735137687292,0.07402566302923011,424836142,57.563
CUS-004209,3,Active Growth SMB,-0.06796798963323598,-0.16445318616600094,11668302,51.8365
CUS-004210,3,Active Growth SMB,0.9884740494126324,0.8667493216147162,29319618,53.25749999999999
CUS-004211,0,Stable Mid-Market,-1.0521970671506926,0.39657089801111667,15710538,29.051
CUS-004212,0,Stable Mid-Market,-0.9333448819897043,0.9591418462134444,2552892,30.841500000000003
CUS-004213,0,Stable Mid-Market,0.7952818285544883,2.674650454739401,9387902,58.71300000000001
CUS-004214,1,Enterprise Champions,2.875394028527188,0.1337731315107264,744760594,63.081500000000005
CUS-004215,3,Active Growth SMB,-0.11894748453829526,-0.3327225158130415,5423946,55.944500000000005
CUS-004216,1,Enterprise Champions,4.865639144616619,-0.2198129338031118,870142891,80.0925
CUS-004217,3,Active Growth SMB,-0.7008019430213879,-0.07873581766992463,22797518,38.327
CUS-004218,1,Enterprise Champions,2.85280114777569,-0.018945599025574134,975681360,58.39149999999999
CUS-004219,2,Stable Mid-Market (Group 3),-1.2415717204282333,0.03190763319470656,3716756,29.3415
CUS-004220,0,Stable Mid-Market,-0.2459812687509721,1.441178406562802,10840812,42.5955
CUS-004221,1,Enterprise Champions,2.3916208382686115,-0.2965198996320162,786936720,54.309000000000005
