campaign_id,campaign_name,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue,campaign_start_year,campaign_start_month,campaign_start_quarter,campaign_start_dayofweek,campaign_start_day,campaign_start_is_month_start,campaign_start_is_month_end,campaign_duration_days,cost_per_lead,revenue_per_budget,channel_frequency,target_segment_frequency,channel_target_encoded,target_segment_target_encoded,channel_Content,channel_Email,channel_Events,channel_Partner,channel_Search,channel_Social,target_segment_Enterprise,target_segment_Mid-Market,target_segment_SMB,budget_standard_scaled,leads_generated_standard_scaled,conversion_rate_standard_scaled,attributed_revenue_standard_scaled,cost_per_lead_standard_scaled
MKT-01205,Campaign 1205,2025-04-14 00:00:00+00:00,2025-06-10 00:00:00+00:00,94123,1212,0.0423,647374.85,2025,4,2,0,14,0,0,57,77.65924092409242,6.877966596899801,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4568004907073788,-1.175951095408549,0.020623533173302226,-1.2294122160740801,-0.09315431724065952
MKT-01206,Campaign 1206,2025-12-04 00:00:00+00:00,2026-03-02 00:00:00+00:00,779095,8751,0.0574,2712942.24,2025,12,4,3,4,0,0,88,89.02925379956577,3.4821712884821494,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2080502499309942,0.4613901374894686,0.9499904098214909,-0.055269774699111054,0.34551743590003486
MKT-01207,Campaign 1207,2023-05-17 00:00:00+00:00,2023-07-29 00:00:00+00:00,325124,3818,0.0149,1996309.26,2023,5,2,2,17,0,0,73,85.15557883708748,6.140147328403932,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5581021702823034,-0.6099726827633396,-1.6657772893538743,-0.46262961237887784,0.1960653811399982
MKT-01208,Campaign 1208,2023-07-25 00:00:00+00:00,2023-08-26 00:00:00+00:00,490207,7111,0.0728,2681160.27,2023,7,3,1,25,0,0,32,68.93643650682041,5.46944509156336,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08414533007800996,0.10521032293147034,1.8978215290520941,-0.07333578408140783,-0.42969289005813327
MKT-01209,Campaign 1209,2023-08-12 00:00:00+00:00,2023-10-25 00:00:00+00:00,308009,5242,0.0464,2236808.53,2023,8,3,5,12,0,0,74,58.75791682563907,7.262153151368953,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6246872575939391,-0.3007043559763948,0.2729681817996315,-0.32592121864949314,-0.8223950902950873
MKT-01210,Campaign 1210,2025-11-20 00:00:00+00:00,2025-12-09 00:00:00+00:00,239797,2550,0.0795,1956057.87,2025,11,4,3,20,0,0,19,94.03803921568627,8.15714070651426,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8900627747251864,-0.8853604906045236,2.310189613392681,-0.4855099432517117,0.5387637148321202
MKT-01211,Campaign 1211,2026-01-16 00:00:00+00:00,2026-02-28 00:00:00+00:00,241138,3410,0.0475,816353.07,2026,1,1,4,16,0,0,43,70.71495601173021,3.385418598478879,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8848456784888495,-0.6985832707753294,0.3406704046018177,-1.1333589472577108,-0.3610750021314919
MKT-01212,Campaign 1212,2025-09-10 00:00:00+00:00,2025-10-26 00:00:00+00:00,425231,4875,0.0436,2000145.43,2025,9,3,2,10,0,0,46,87.2268717948718,4.703667959297417,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1686406841294597,-0.3804104486244346,0.1006352510304312,-0.460448996035332,0.27597889777455137
MKT-01213,Campaign 1213,2025-02-08 00:00:00+00:00,2025-03-24 00:00:00+00:00,699160,9690,0.0535,4775334.57,2025,2,1,5,8,0,0,44,72.15273477812177,6.830102651753533,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8970669630916367,0.6653247996052981,0.7099552562501044,1.117067848920717,-0.3056033910621691
MKT-01214,Campaign 1214,2023-06-18 00:00:00+00:00,2023-07-12 00:00:00+00:00,783988,7378,0.0234,6706873.32,2023,6,2,6,18,0,0,24,106.26023312550826,8.554816298208646,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.227086231947695,0.1631981342040225,-1.1426237495188012,2.215023613770082,1.0103138606734392
MKT-01215,Campaign 1215,2024-05-03 00:00:00+00:00,2024-06-07 00:00:00+00:00,250281,2093,0.0263,2135501.72,2024,5,2,4,3,0,0,35,119.58002866698519,8.532416443917038,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8492752751414767,-0.9846130364905024,-0.9641360712221292,-0.3835076357265509,1.5242110853863031
MKT-01216,Campaign 1216,2023-06-18 00:00:00+00:00,2023-08-31 00:00:00+00:00,34971,291,0.0402,307023.58,2023,6,2,6,18,0,0,74,120.17525773195877,8.779376626347545,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.686928512013711,-1.3759764668767906,-0.10862616490359803,-1.4228800608016594,1.5471758946888068
MKT-01217,Campaign 1217,2023-04-27 00:00:00+00:00,2023-05-12 00:00:00+00:00,189751,4960,0.0446,1510064.35,2023,4,2,3,27,0,0,15,38.25625,7.958136452508815,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0847643394110247,-0.36194990945527006,0.1621827263051457,-0.7390286243392439,-1.613379430172987
MKT-01218,Campaign 1218,2024-07-18 00:00:00+00:00,2024-10-11 00:00:00+00:00,391813,5046,0.0599,1512770.28,2024,7,3,3,18,0,0,85,77.64823622671423,3.8609496877336893,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2986518116655534,-0.34327218747235066,1.1038590980082772,-0.7374904768685918,-0.0935788945867489
MKT-01219,Campaign 1219,2025-05-25 00:00:00+00:00,2025-08-11 00:00:00+00:00,563801,8318,0.0447,4361612.02,2025,5,2,6,25,0,0,78,67.78083673960087,7.736084221205708,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3704592602920047,0.3673499791336069,0.1683374738326169,0.8818931423192159,-0.47427762196364315
MKT-01220,Campaign 1220,2025-06-24 00:00:00+00:00,2025-08-12 00:00:00+00:00,792004,18360,0.0667,3267293.5,2025,6,2,1,24,0,0,49,43.13747276688453,4.125349745708355,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2582720958033813,2.5482997948600814,1.5223819298763352,0.2598433244652255,-1.425054705120258
MKT-01221,Campaign 1221,2024-12-23 00:00:00+00:00,2025-01-21 00:00:00+00:00,422381,3823,0.004,2557361.99,2024,12,4,0,23,0,0,29,110.48417473188596,6.054633115599424,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.1797284725512045,-0.6088867686945652,-2.336644769848262,-0.14370715778770057,1.173279715675295
MKT-01222,Campaign 1222,2024-07-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,507677,5338,0.0723,3251580.83,2024,7,3,3,18,0,0,91,95.10621955788685,6.404822022664017,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15211152787726653,-0.27985480585592654,1.8670477914147368,0.2509116804028553,0.5799756772560454
MKT-01223,Campaign 1223,2026-01-27 00:00:00+00:00,2026-04-25 00:00:00+00:00,374124,4338,0.0369,2509479.67,2026,1,1,1,27,0,0,88,86.24343015214384,6.707614774780554,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3674700184698493,-0.49703761961080356,-0.3117328333101556,-0.17092518242135724,0.2380362785135265
MKT-01224,Campaign 1224,2025-08-03 00:00:00+00:00,2025-08-31 00:00:00+00:00,373240,3168,0.0543,1455069.33,2025,8,3,6,3,0,0,28,117.81565656565657,3.8984817543671633,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.37090917810662904,-0.7511415117040097,0.7591932364698761,-0.7702897622517015,1.4561390250149437
MKT-01225,Campaign 1225,2025-06-09 00:00:00+00:00,2025-08-24 00:00:00+00:00,696217,7495,0.0626,5196909.69,2025,6,2,0,9,0,0,76,92.89086057371581,7.464496974362879,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.885617362626656,0.1886085234133431,1.2700372812500063,1.356706237392635,0.4945038822751767
MKT-01226,Campaign 1226,2023-06-02 00:00:00+00:00,2023-08-26 00:00:00+00:00,661161,5611,0.0224,2375175.05,2023,6,2,4,2,0,0,85,117.83300659418998,3.5924306636356347,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7492336745871175,-0.22056389770084514,-1.2041712247935157,-0.24726873585765427,1.4568084145325415
MKT-01227,Campaign 1227,2023-03-14 00:00:00+00:00,2023-06-01 00:00:00+00:00,661394,6938,0.0665,5664851.09,2023,3,1,1,14,0,0,79,95.32920149899107,8.565017357278718,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7501401499212461,0.06763769615187662,1.5100724348213928,1.62270087909562,0.5885786471993694
MKT-01228,Campaign 1228,2023-10-12 00:00:00+00:00,2023-11-20 00:00:00+00:00,571933,13608,0.0555,3482966.47,2023,10,4,3,12,0,0,39,42.02917401528513,6.089815537833977,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4020964165887165,1.516247063896906,0.8330502067995335,0.3824395606182327,-1.4678144945499167
MKT-01229,Campaign 1229,2025-10-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,740783,20244,0.0718,3720392.68,2025,10,4,3,23,0,0,62,36.5927188302707,5.022243599002677,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0589992499261218,2.9574722159742697,1.8362740537773794,0.5174011170435624,-1.6775608996771683
MKT-01230,Campaign 1230,2025-04-17 00:00:00+00:00,2025-07-10 00:00:00+00:00,525696,4618,0.0446,2265116.19,2025,4,2,3,17,0,0,84,113.83629276743179,4.308794797753835,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22221358386723816,-0.436226431759438,0.1621827263051457,-0.3098301314339786,1.3026093401438346
MKT-01231,Campaign 1231,2023-10-24 00:00:00+00:00,2023-12-24 00:00:00+00:00,886371,10653,0.0434,7422661.8,2023,10,4,1,24,0,0,61,83.2038862292312,8.374215537286306,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.625402387029623,0.8744718492512447,0.08832575597548838,2.6219034074210055,0.120766221213198
MKT-01232,Campaign 1232,2024-08-08 00:00:00+00:00,2024-10-31 00:00:00+00:00,226717,3496,0.0316,1632428.5,2024,8,3,3,8,0,0,84,64.8504004576659,7.200291552905163,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9409498879028781,-0.6799055487924099,-0.6379344522661423,-0.6694724614595748,-0.5873381466387303
MKT-01233,Campaign 1233,2023-01-09 00:00:00+00:00,2023-02-06 00:00:00+00:00,605663,6802,0.0321,3825065.2,2023,1,1,0,9,0,0,28,89.04189944134079,6.315500864342052,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5333213651730854,0.03810083348121335,-0.6071607146287854,0.5769007241600701,0.34600532328484207
MKT-01234,Campaign 1234,2024-04-16 00:00:00+00:00,2024-05-27 00:00:00+00:00,848748,11420,0.0424,6152413.47,2024,4,2,1,16,0,0,41,74.32119089316988,7.248810565680272,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4790319085063586,1.0410510674012352,0.026778280700773847,1.8998487881627701,-0.22194117748202707
MKT-01235,Campaign 1235,2024-09-25 00:00:00+00:00,2024-12-23 00:00:00+00:00,181849,2952,0.0528,1462323.16,2024,9,3,2,25,0,0,89,61.601964769647694,8.041414360265934,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.115506691729841,-0.798052999475063,0.6668720235578043,-0.7661664256291579,-0.7126675542510694
MKT-01236,Campaign 1236,2025-08-19 00:00:00+00:00,2025-09-03 00:00:00+00:00,94004,1412,0.0554,548981.75,2025,8,3,1,19,0,0,15,66.57507082152975,5.839982873069231,0.15833333333333333,0.2520833333333333,2745646.1699524573,2828093.8678722903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4572634545046377,-1.1325145326575736,0.8268954592720619,-1.2853423760910097,-0.5207978374594886
MKT-01237,Campaign 1237,2025-02-17 00:00:00+00:00,2025-05-07 00:00:00+00:00,41273,452,0.0272,354407.54,2025,2,1,0,17,0,0,79,91.31194690265487,8.586910086497225,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.662410883019383,-1.3410100338622555,-0.9087433434748863,-1.3959453218307785,0.433587079829315
MKT-01238,Campaign 1238,2023-06-10 00:00:00+00:00,2023-07-17 00:00:00+00:00,641945,6943,0.0418,2878567.03,2023,6,2,5,10,0,0,37,92.45931153679966,4.484133422645242,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.674474747460013,0.068723610220651,-0.010150204464055039,0.03887728446937051,0.47785408823681197
MKT-01239,Campaign 1239,2023-03-09 00:00:00+00:00,2023-04-03 00:00:00+00:00,60235,506,0.047,456797.23,2023,3,1,3,9,0,0,25,119.04150197628458,7.583584792894496,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.5886401307200408,-1.3292821619194921,0.30989666696446044,-1.3377433570000759,1.5034339367489182
MKT-01240,Campaign 1240,2024-04-14 00:00:00+00:00,2024-06-01 00:00:00+00:00,621771,5830,0.0089,4202166.39,2024,4,2,6,14,0,0,48,106.65025728987993,6.7583827325494426,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5959887672423713,-0.17300086148852709,-2.035062141002161,0.7912585388775097,1.0253615642975242
MKT-01241,Campaign 1241,2025-12-21 00:00:00+00:00,2026-02-04 00:00:00+00:00,469187,4588,0.0572,4128370.77,2025,12,4,6,21,0,0,45,102.26394943330428,8.798987972812546,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0023680274025449787,-0.4427419161720843,0.937680914766548,0.7493104669583559,0.8561313815059555
MKT-01242,Campaign 1242,2025-11-04 00:00:00+00:00,2026-02-02 00:00:00+00:00,135389,1272,0.0392,1080311.9,2025,11,4,1,4,0,0,90,106.437893081761,7.979318112992931,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2962570952646701,-1.1629201265832565,-0.17017364017831255,-0.9833152998903496,1.0171682420471315
MKT-01243,Campaign 1243,2023-01-03 00:00:00+00:00,2023-02-14 00:00:00+00:00,305494,8362,0.0436,2667818.96,2023,1,1,1,3,0,0,42,36.53360440086104,8.732803131976405,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6344717445696191,0.37690602293882147,0.1006352510304312,-0.08091946223704542,-1.6798416209629803
MKT-01244,Campaign 1244,2025-11-12 00:00:00+00:00,2026-01-18 00:00:00+00:00,108118,877,0.0666,766104.27,2025,11,4,2,12,0,0,67,123.28164196123147,7.0858161453227035,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4023536138784953,-1.2487073380164329,1.5162271823488644,-1.1619221638314206,1.6670247489256524
MKT-01245,Campaign 1245,2023-01-29 00:00:00+00:00,2023-03-08 00:00:00+00:00,310507,2562,0.0274,1993484.26,2023,1,1,6,29,0,0,38,121.19711163153787,6.420094426212613,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6149689083035818,-0.882754296839465,-0.8964338484199432,-0.4642354434996356,1.5866005150908622
MKT-01246,Campaign 1246,2024-02-27 00:00:00+00:00,2024-04-30 00:00:00+00:00,326624,5846,0.0294,1861465.76,2024,2,1,1,27,0,0,63,55.871365035922,5.699108944841775,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5522664921655955,-0.16952593646844905,-0.7733388978705144,-0.5392794844963621,-0.9337624869721893
MKT-01247,Campaign 1247,2023-01-17 00:00:00+00:00,2023-04-02 00:00:00+00:00,746716,6742,0.0067,4185369.23,2023,1,1,1,17,0,0,75,110.75585879560961,5.605034886087884,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08208130210374,0.02506986465592073,-2.170466586606533,0.7817104318798651,1.1837616848550423
MKT-01248,Campaign 1248,2024-05-05 00:00:00+00:00,2024-07-08 00:00:00+00:00,91001,1316,0.042,656350.4,2024,5,2,6,5,0,0,64,69.14969604863222,7.2125624993131945,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4689464820942866,-1.1533640827780418,0.002159290590888208,-1.2243101921746407,-0.4214650245222578
MKT-01249,Campaign 1249,2025-04-23 00:00:00+00:00,2025-06-25 00:00:00+00:00,599574,6027,0.0607,2430604.49,2025,4,2,2,23,0,0,63,99.48133399701344,4.053885742210303,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5096324024713296,-0.13021584717881632,1.1530970782280485,-0.2157606580671505,0.7487740016047262
MKT-01250,Campaign 1250,2023-03-29 00:00:00+00:00,2023-05-12 00:00:00+00:00,878110,14930,0.0094,4136222.21,2023,3,1,2,29,0,0,44,58.815137307434696,4.710369099543337,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5932633624148744,1.8033627436808535,-2.0042884033648036,0.7537735064963247,-0.8201874402827476
MKT-01251,Campaign 1251,2026-02-09 00:00:00+00:00,2026-04-20 00:00:00+00:00,264641,2210,0.0266,1492501.21,2026,2,1,0,9,0,0,70,119.74705882352941,5.639720262544352,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7934083833041943,-0.9592026472811818,-0.9456718286397149,-0.7490121417871111,1.5306553535152054
MKT-01252,Campaign 1252,2023-09-04 00:00:00+00:00,2023-11-10 00:00:00+00:00,793100,6856,0.0457,6300308.61,2023,9,3,0,4,0,0,67,115.67969661610269,7.943901916530073,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2625360312806557,0.04982870542397671,0.22988494910733145,1.9839176796391667,1.3737305611045543
MKT-01253,Campaign 1253,2025-08-10 00:00:00+00:00,2025-09-17 00:00:00+00:00,747842,6895,0.0357,2469968.2,2025,8,3,6,10,0,0,38,108.46149383611312,3.3027941731007355,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0864619511433486,0.05829883516041691,-0.385589803639813,-0.19338491628078533,1.0952417236069771
MKT-01254,Campaign 1254,2023-01-21 00:00:00+00:00,2023-02-25 00:00:00+00:00,873314,21686,0.0358,3631365.63,2023,1,1,5,21,0,0,35,40.27086599649544,4.158144298614244,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5746047542497208,3.2706498334088026,-0.3794350561123418,0.46679495510400365,-1.5356525937333976
MKT-01255,Campaign 1255,2023-08-20 00:00:00+00:00,2023-09-06 00:00:00+00:00,287163,6969,0.0455,2296203.61,2023,8,3,6,20,0,0,17,41.20576840292725,7.996168064827293,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7057876216078659,0.0743703633782778,0.21757545405238862,-0.2921589291330704,-1.4995826893158248
MKT-01256,Campaign 1256,2024-09-05 00:00:00+00:00,2024-11-16 00:00:00+00:00,912401,11053,0.0725,5524448.75,2024,9,3,3,5,0,0,72,82.5478150728309,6.0548473204216124,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7266708546148921,0.9613449747531955,1.8793572864696793,1.542891163343689,0.09545403489334026
MKT-01257,Campaign 1257,2023-03-30 00:00:00+00:00,2023-04-14 00:00:00+00:00,765105,6702,0.0437,4178736.78,2023,3,1,3,30,0,0,15,114.16069829901522,5.461651381182975,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1536228253624996,0.016382552105725652,0.10678999855790282,0.7779403098915927,1.3151253807874843
MKT-01258,Campaign 1258,2026-02-10 00:00:00+00:00,2026-04-15 00:00:00+00:00,216556,3952,0.0469,738302.11,2026,2,1,1,10,0,0,64,54.79655870445344,3.409289560206136,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9804807714654566,-0.5808701857201861,0.3037419194369888,-1.1777259067525836,-0.9752300897687607
MKT-01259,Campaign 1259,2025-07-22 00:00:00+00:00,2025-09-06 00:00:00+00:00,723623,15489,0.0508,4680319.44,2025,7,3,1,22,0,0,46,46.718509910258895,6.46789756544499,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.992239092270985,1.9247679365698298,0.5437770730083753,1.0630578479660835,-1.2868930461185675
MKT-01260,Campaign 1260,2023-06-18 00:00:00+00:00,2023-08-29 00:00:00+00:00,712728,9348,0.0119,4954224.85,2023,6,2,6,18,0,0,72,76.2439024390244,6.951073691506437,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9498526168832975,0.5910482773011302,-1.8504197151780175,1.2187554874428623,-0.14776014938281837
MKT-01261,Campaign 1261,2023-12-21 00:00:00+00:00,2024-01-11 00:00:00+00:00,95484,802,0.0483,374336.19,2023,12,4,3,21,0,0,21,119.0573566084788,3.920407502827699,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4515055854294858,-1.2649960490480485,0.3899083848215894,-1.384617163825579,1.5040456316850814
MKT-01262,Campaign 1262,2025-12-28 00:00:00+00:00,2026-01-22 00:00:00+00:00,429753,3580,0.0184,2962408.89,2025,12,4,6,28,0,0,25,120.04273743016759,6.89328262978967,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.15104805983362468,-0.6616621924370003,-1.4503611258923734,0.08653599880926854,1.5420630673111995
MKT-01263,Campaign 1263,2025-05-13 00:00:00+00:00,2025-07-26 00:00:00+00:00,810317,6821,0.0435,6921238.99,2025,5,2,1,13,0,0,74,118.79739041196305,8.541396749667106,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3295179447042276,0.04222730694255601,0.09448050350295957,2.3368767338083396,1.4940157549882063
MKT-01264,Campaign 1264,2024-04-13 00:00:00+00:00,2024-06-09 00:00:00+00:00,56945,704,0.0606,357249.38,2024,4,2,5,13,0,0,57,80.8877840909091,6.273586443059092,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.60143971805602,-1.2862799647960266,1.1469423307005773,-1.3943299182512336,0.03140760776234274
MKT-01265,Campaign 1265,2023-11-27 00:00:00+00:00,2024-02-20 00:00:00+00:00,892466,7476,0.0364,3978321.81,2023,11,4,0,27,0,0,85,119.37747458533975,4.4576732446950365,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6491146924438458,0.18448204995200043,-0.3425065709475129,0.6640172670980623,1.5163962521865206
MKT-01266,Campaign 1266,2023-02-27 00:00:00+00:00,2023-03-27 00:00:00+00:00,482260,3909,0.0603,3624819.68,2023,2,1,0,27,0,0,28,123.37170631875159,7.516318334508357,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05322790741569216,-0.5902090467116458,1.1284780881181629,0.46307400281199534,1.6704995637778033
MKT-01267,Campaign 1267,2026-01-17 00:00:00+00:00,2026-02-01 00:00:00+00:00,341229,2919,0.0154,1377842.11,2026,1,1,5,17,0,0,15,116.89928057553956,4.037881041763742,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49544643956925083,-0.805220032328974,-1.635003551716517,-0.8141884784448351,1.4207838968789142
MKT-01268,Campaign 1268,2023-07-04 00:00:00+00:00,2023-08-11 00:00:00+00:00,92127,1239,0.0475,397619.99,2023,7,3,1,4,0,0,38,74.35593220338983,4.315998458649473,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.464565833054678,-1.1700871594371673,0.3406704046018177,-1.3713818184629247,-0.22060080683975086
